time (s) 	 speed 
9.194 	 9.99878
9.195 	 9.99879
9.196 	 9.99879
9.197 	 9.99879
9.198 	 9.99879
9.199 	 9.99879
9.2 	 9.99879
9.201 	 9.99879
9.202 	 9.99879
9.203 	 9.9988
9.204 	 9.9988
9.205 	 9.9988
9.206 	 9.9988
9.207 	 9.9988
9.208 	 9.9988
9.209 	 9.9988
9.21 	 9.9988
9.211 	 9.9988
9.212 	 9.99881
9.213 	 9.99881
9.214 	 9.99881
9.215 	 9.99881
9.216 	 9.99881
9.217 	 9.99881
9.218 	 9.99881
9.219 	 9.99881
9.22 	 9.99882
9.221 	 9.99882
9.222 	 9.99882
9.223 	 9.99882
9.224 	 9.99882
9.225 	 9.99882
9.226 	 9.99882
9.227 	 9.99882
9.228 	 9.99882
9.229 	 9.99883
9.23 	 9.99883
9.231 	 9.99883
9.232 	 9.99883
9.233 	 9.99883
9.234 	 9.99883
9.235 	 9.99883
9.236 	 9.99883
9.237 	 9.99884
9.238 	 9.99884
9.239 	 9.99884
9.24 	 9.99884
9.241 	 9.99884
9.242 	 9.99884
9.243 	 9.99884
9.244 	 9.99884
9.245 	 9.99884
9.246 	 9.99885
9.247 	 9.99885
9.248 	 9.99885
9.249 	 9.99885
9.25 	 9.99885
9.251 	 9.99885
9.252 	 9.99885
9.253 	 9.99885
9.254 	 9.99885
9.255 	 9.99886
9.256 	 9.99886
9.257 	 9.99886
9.258 	 9.99886
9.259 	 9.99886
9.26 	 9.99886
9.261 	 9.99886
9.262 	 9.99886
9.263 	 9.99886
9.264 	 9.99887
9.265 	 9.99887
9.266 	 9.99887
9.267 	 9.99887
9.268 	 9.99887
9.269 	 9.99887
9.27 	 9.99887
9.271 	 9.99887
9.272 	 9.99887
9.273 	 9.99888
9.274 	 9.99888
9.275 	 9.99888
9.276 	 9.99888
9.277 	 9.99888
9.278 	 9.99888
9.279 	 9.99888
9.28 	 9.99888
9.281 	 9.99888
9.282 	 9.99889
9.283 	 9.99889
9.284 	 9.99889
9.285 	 9.99889
9.286 	 9.99889
9.287 	 9.99889
9.288 	 9.99889
9.289 	 9.99889
9.29 	 9.99889
9.291 	 9.9989
9.292 	 9.9989
9.293 	 9.9989
9.294 	 9.9989
9.295 	 9.9989
9.296 	 9.9989
9.297 	 9.9989
9.298 	 9.9989
9.299 	 9.9989
9.3 	 9.9989
9.301 	 9.99891
9.302 	 9.99891
9.303 	 9.99891
9.304 	 9.99891
9.305 	 9.99891
9.306 	 9.99891
9.307 	 9.99891
9.308 	 9.99891
9.309 	 9.99891
9.31 	 9.99892
9.311 	 9.99892
9.312 	 9.99892
9.313 	 9.99892
9.314 	 9.99892
9.315 	 9.99892
9.316 	 9.99892
9.317 	 9.99892
9.318 	 9.99892
9.319 	 9.99893
9.32 	 9.99893
9.321 	 9.99893
9.322 	 9.99893
9.323 	 9.99893
9.324 	 9.99893
9.325 	 9.99893
9.326 	 9.99893
9.327 	 9.99893
9.328 	 9.99893
9.329 	 9.99894
9.33 	 9.99894
9.331 	 9.99894
9.332 	 9.99894
9.333 	 9.99894
9.334 	 9.99894
9.335 	 9.99894
9.336 	 9.99894
9.337 	 9.99894
9.338 	 9.99894
9.339 	 9.99895
9.34 	 9.99895
9.341 	 9.99895
9.342 	 9.99895
9.343 	 9.99895
9.344 	 9.99895
9.345 	 9.99895
9.346 	 9.99895
9.347 	 9.99895
9.348 	 9.99896
9.349 	 9.99896
9.35 	 9.99896
9.351 	 9.99896
9.352 	 9.99896
9.353 	 9.99896
9.354 	 9.99896
9.355 	 9.99896
9.356 	 9.99896
9.357 	 9.99896
9.358 	 9.99897
9.359 	 9.99897
9.36 	 9.99897
9.361 	 9.99897
9.362 	 9.99897
9.363 	 9.99897
9.364 	 9.99897
9.365 	 9.99897
9.366 	 9.99897
9.367 	 9.99897
9.368 	 9.99898
9.369 	 9.99898
9.37 	 9.99898
9.371 	 9.99898
9.372 	 9.99898
9.373 	 9.99898
9.374 	 9.99898
9.375 	 9.99898
9.376 	 9.99898
9.377 	 9.99898
9.378 	 9.99899
9.379 	 9.99899
9.38 	 9.99899
9.381 	 9.99899
9.382 	 9.99899
9.383 	 9.99899
9.384 	 9.99899
9.385 	 9.99899
9.386 	 9.99899
9.387 	 9.99899
9.388 	 9.999
9.389 	 9.999
9.39 	 9.999
9.391 	 9.999
9.392 	 9.999
9.393 	 9.999
9.394 	 9.999
9.395 	 9.999
9.396 	 9.999
9.397 	 9.999
9.398 	 9.99901
9.399 	 9.99901
9.4 	 9.99901
9.401 	 9.99901
9.402 	 9.99901
9.403 	 9.99901
9.404 	 9.99901
9.405 	 9.99901
9.406 	 9.99901
9.407 	 9.99901
9.408 	 9.99901
9.409 	 9.99902
9.41 	 9.99902
9.411 	 9.99902
9.412 	 9.99902
9.413 	 9.99902
9.414 	 9.99902
9.415 	 9.99902
9.416 	 9.99902
9.417 	 9.99902
9.418 	 9.99902
9.419 	 9.99903
9.42 	 9.99903
9.421 	 9.99903
9.422 	 9.99903
9.423 	 9.99903
9.424 	 9.99903
9.425 	 9.99903
9.426 	 9.99903
9.427 	 9.99903
9.428 	 9.99903
9.429 	 9.99903
9.43 	 9.99904
9.431 	 9.99904
9.432 	 9.99904
9.433 	 9.99904
9.434 	 9.99904
9.435 	 9.99904
9.436 	 9.99904
9.437 	 9.99904
9.438 	 9.99904
9.439 	 9.99904
9.44 	 9.99905
9.441 	 9.99905
9.442 	 9.99905
9.443 	 9.99905
9.444 	 9.99905
9.445 	 9.99905
9.446 	 9.99905
9.447 	 9.99905
9.448 	 9.99905
9.449 	 9.99905
9.45 	 9.99905
9.451 	 9.99906
9.452 	 9.99906
9.453 	 9.99906
9.454 	 9.99906
9.455 	 9.99906
9.456 	 9.99906
9.457 	 9.99906
9.458 	 9.99906
9.459 	 9.99906
9.46 	 9.99906
9.461 	 9.99906
9.462 	 9.99907
9.463 	 9.99907
9.464 	 9.99907
9.465 	 9.99907
9.466 	 9.99907
9.467 	 9.99907
9.468 	 9.99907
9.469 	 9.99907
9.47 	 9.99907
9.471 	 9.99907
9.472 	 9.99907
9.473 	 9.99908
9.474 	 9.99908
9.475 	 9.99908
9.476 	 9.99908
9.477 	 9.99908
9.478 	 9.99908
9.479 	 9.99908
9.48 	 9.99908
9.481 	 9.99908
9.482 	 9.99908
9.483 	 9.99908
9.484 	 9.99909
9.485 	 9.99909
9.486 	 9.99909
9.487 	 9.99909
9.488 	 9.99909
9.489 	 9.99909
9.49 	 9.99909
9.491 	 9.99909
9.492 	 9.99909
9.493 	 9.99909
9.494 	 9.99909
9.495 	 9.9991
9.496 	 9.9991
9.497 	 9.9991
9.498 	 9.9991
9.499 	 9.9991
9.5 	 9.9991
9.501 	 9.9991
9.502 	 9.9991
9.503 	 9.9991
9.504 	 9.9991
9.505 	 9.9991
9.506 	 9.99911
9.507 	 9.99911
9.508 	 9.99911
9.509 	 9.99911
9.51 	 9.99911
9.511 	 9.99911
9.512 	 9.99911
9.513 	 9.99911
9.514 	 9.99911
9.515 	 9.99911
9.516 	 9.99911
9.517 	 9.99911
9.518 	 9.99912
9.519 	 9.99912
9.52 	 9.99912
9.521 	 9.99912
9.522 	 9.99912
9.523 	 9.99912
9.524 	 9.99912
9.525 	 9.99912
9.526 	 9.99912
9.527 	 9.99912
9.528 	 9.99912
9.529 	 9.99913
9.53 	 9.99913
9.531 	 9.99913
9.532 	 9.99913
9.533 	 9.99913
9.534 	 9.99913
9.535 	 9.99913
9.536 	 9.99913
9.537 	 9.99913
9.538 	 9.99913
9.539 	 9.99913
9.54 	 9.99913
9.541 	 9.99914
9.542 	 9.99914
9.543 	 9.99914
9.544 	 9.99914
9.545 	 9.99914
9.546 	 9.99914
9.547 	 9.99914
9.548 	 9.99914
9.549 	 9.99914
9.55 	 9.99914
9.551 	 9.99914
9.552 	 9.99914
9.553 	 9.99915
9.554 	 9.99915
9.555 	 9.99915
9.556 	 9.99915
9.557 	 9.99915
9.558 	 9.99915
9.559 	 9.99915
9.56 	 9.99915
9.561 	 9.99915
9.562 	 9.99915
9.563 	 9.99915
9.564 	 9.99915
9.565 	 9.99916
9.566 	 9.99916
9.567 	 9.99916
9.568 	 9.99916
9.569 	 9.99916
9.57 	 9.99916
9.571 	 9.99916
9.572 	 9.99916
9.573 	 9.99916
9.574 	 9.99916
9.575 	 9.99916
9.576 	 9.99916
9.577 	 9.99917
9.578 	 9.99917
9.579 	 9.99917
9.58 	 9.99917
9.581 	 9.99917
9.582 	 9.99917
9.583 	 9.99917
9.584 	 9.99917
9.585 	 9.99917
9.586 	 9.99917
9.587 	 9.99917
9.588 	 9.99917
9.589 	 9.99918
9.59 	 9.99918
9.591 	 9.99918
9.592 	 9.99918
9.593 	 9.99918
9.594 	 9.99918
9.595 	 9.99918
9.596 	 9.99918
9.597 	 9.99918
9.598 	 9.99918
9.599 	 9.99918
9.6 	 9.99918
9.601 	 9.99918
9.602 	 9.99919
9.603 	 9.99919
9.604 	 9.99919
9.605 	 9.99919
9.606 	 9.99919
9.607 	 9.99919
9.608 	 9.99919
9.609 	 9.99919
9.61 	 9.99919
9.611 	 9.99919
9.612 	 9.99919
9.613 	 9.99919
9.614 	 9.9992
9.615 	 9.9992
9.616 	 9.9992
9.617 	 9.9992
9.618 	 9.9992
9.619 	 9.9992
9.62 	 9.9992
9.621 	 9.9992
9.622 	 9.9992
9.623 	 9.9992
9.624 	 9.9992
9.625 	 9.9992
9.626 	 9.9992
9.627 	 9.99921
9.628 	 9.99921
9.629 	 9.99921
9.63 	 9.99921
9.631 	 9.99921
9.632 	 9.99921
9.633 	 9.99921
9.634 	 9.99921
9.635 	 9.99921
9.636 	 9.99921
9.637 	 9.99921
9.638 	 9.99921
9.639 	 9.99921
9.64 	 9.99922
9.641 	 9.99922
9.642 	 9.99922
9.643 	 9.99922
9.644 	 9.99922
9.645 	 9.99922
9.646 	 9.99922
9.647 	 9.99922
9.648 	 9.99922
9.649 	 9.99922
9.65 	 9.99922
9.651 	 9.99922
9.652 	 9.99922
9.653 	 9.99923
9.654 	 9.99923
9.655 	 9.99923
9.656 	 9.99923
9.657 	 9.99923
9.658 	 9.99923
9.659 	 9.99923
9.66 	 9.99923
9.661 	 9.99923
9.662 	 9.99923
9.663 	 9.99923
9.664 	 9.99923
9.665 	 9.99923
9.666 	 9.99924
9.667 	 9.99924
9.668 	 9.99924
9.669 	 9.99924
9.67 	 9.99924
9.671 	 9.99924
9.672 	 9.99924
9.673 	 9.99924
9.674 	 9.99924
9.675 	 9.99924
9.676 	 9.99924
9.677 	 9.99924
9.678 	 9.99924
9.679 	 9.99924
9.68 	 9.99925
9.681 	 9.99925
9.682 	 9.99925
9.683 	 9.99925
9.684 	 9.99925
9.685 	 9.99925
9.686 	 9.99925
9.687 	 9.99925
9.688 	 9.99925
9.689 	 9.99925
9.69 	 9.99925
9.691 	 9.99925
9.692 	 9.99925
9.693 	 9.99926
9.694 	 9.99926
9.695 	 9.99926
9.696 	 9.99926
9.697 	 9.99926
9.698 	 9.99926
9.699 	 9.99926
9.7 	 9.99926
9.701 	 9.99926
9.702 	 9.99926
9.703 	 9.99926
9.704 	 9.99926
9.705 	 9.99926
9.706 	 9.99926
9.707 	 9.99927
9.708 	 9.99927
9.709 	 9.99927
9.71 	 9.99927
9.711 	 9.99927
9.712 	 9.99927
9.713 	 9.99927
9.714 	 9.99927
9.715 	 9.99927
9.716 	 9.99927
9.717 	 9.99927
9.718 	 9.99927
9.719 	 9.99927
9.72 	 9.99927
9.721 	 9.99928
9.722 	 9.99928
9.723 	 9.99928
9.724 	 9.99928
9.725 	 9.99928
9.726 	 9.99928
9.727 	 9.99928
9.728 	 9.99928
9.729 	 9.99928
9.73 	 9.99928
9.731 	 9.99928
9.732 	 9.99928
9.733 	 9.99928
9.734 	 9.99928
9.735 	 9.99929
9.736 	 9.99929
9.737 	 9.99929
9.738 	 9.99929
9.739 	 9.99929
9.74 	 9.99929
9.741 	 9.99929
9.742 	 9.99929
9.743 	 9.99929
9.744 	 9.99929
9.745 	 9.99929
9.746 	 9.99929
9.747 	 9.99929
9.748 	 9.99929
9.749 	 9.99929
9.75 	 9.9993
9.751 	 9.9993
9.752 	 9.9993
9.753 	 9.9993
9.754 	 9.9993
9.755 	 9.9993
9.756 	 9.9993
9.757 	 9.9993
9.758 	 9.9993
9.759 	 9.9993
9.76 	 9.9993
9.761 	 9.9993
9.762 	 9.9993
9.763 	 9.9993
9.764 	 9.99931
9.765 	 9.99931
9.766 	 9.99931
9.767 	 9.99931
9.768 	 9.99931
9.769 	 9.99931
9.77 	 9.99931
9.771 	 9.99931
9.772 	 9.99931
9.773 	 9.99931
9.774 	 9.99931
9.775 	 9.99931
9.776 	 9.99931
9.777 	 9.99931
9.778 	 9.99931
9.779 	 9.99932
9.78 	 9.99932
9.781 	 9.99932
9.782 	 9.99932
9.783 	 9.99932
9.784 	 9.99932
9.785 	 9.99932
9.786 	 9.99932
9.787 	 9.99932
9.788 	 9.99932
9.789 	 9.99932
9.79 	 9.99932
9.791 	 9.99932
9.792 	 9.99932
9.793 	 9.99932
9.794 	 9.99933
9.795 	 9.99933
9.796 	 9.99933
9.797 	 9.99933
9.798 	 9.99933
9.799 	 9.99933
9.8 	 9.99933
9.801 	 9.99933
9.802 	 9.99933
9.803 	 9.99933
9.804 	 9.99933
9.805 	 9.99933
9.806 	 9.99933
9.807 	 9.99933
9.808 	 9.99933
9.809 	 9.99934
9.81 	 9.99934
9.811 	 9.99934
9.812 	 9.99934
9.813 	 9.99934
9.814 	 9.99934
9.815 	 9.99934
9.816 	 9.99934
9.817 	 9.99934
9.818 	 9.99934
9.819 	 9.99934
9.82 	 9.99934
9.821 	 9.99934
9.822 	 9.99934
9.823 	 9.99934
9.824 	 9.99934
9.825 	 9.99935
9.826 	 9.99935
9.827 	 9.99935
9.828 	 9.99935
9.829 	 9.99935
9.83 	 9.99935
9.831 	 9.99935
9.832 	 9.99935
9.833 	 9.99935
9.834 	 9.99935
9.835 	 9.99935
9.836 	 9.99935
9.837 	 9.99935
9.838 	 9.99935
9.839 	 9.99935
9.84 	 9.99936
9.841 	 9.99936
9.842 	 9.99936
9.843 	 9.99936
9.844 	 9.99936
9.845 	 9.99936
9.846 	 9.99936
9.847 	 9.99936
9.848 	 9.99936
9.849 	 9.99936
9.85 	 9.99936
9.851 	 9.99936
9.852 	 9.99936
9.853 	 9.99936
9.854 	 9.99936
9.855 	 9.99936
9.856 	 9.99937
9.857 	 9.99937
9.858 	 9.99937
9.859 	 9.99937
9.86 	 9.99937
9.861 	 9.99937
9.862 	 9.99937
9.863 	 9.99937
9.864 	 9.99937
9.865 	 9.99937
9.866 	 9.99937
9.867 	 9.99937
9.868 	 9.99937
9.869 	 9.99937
9.87 	 9.99937
9.871 	 9.99937
9.872 	 9.99937
9.873 	 9.99938
9.874 	 9.99938
9.875 	 9.99938
9.876 	 9.99938
9.877 	 9.99938
9.878 	 9.99938
9.879 	 9.99938
9.88 	 9.99938
9.881 	 9.99938
9.882 	 9.99938
9.883 	 9.99938
9.884 	 9.99938
9.885 	 9.99938
9.886 	 9.99938
9.887 	 9.99938
9.888 	 9.99938
9.889 	 9.99939
9.89 	 9.99939
9.891 	 9.99939
9.892 	 9.99939
9.893 	 9.99939
9.894 	 9.99939
9.895 	 9.99939
9.896 	 9.99939
9.897 	 9.99939
9.898 	 9.99939
9.899 	 9.99939
9.9 	 9.99939
9.901 	 9.99939
9.902 	 9.99939
9.903 	 9.99939
9.904 	 9.99939
9.905 	 9.99939
9.906 	 9.9994
9.907 	 9.9994
9.908 	 9.9994
9.909 	 9.9994
9.91 	 9.9994
9.911 	 9.9994
9.912 	 9.9994
9.913 	 9.9994
9.914 	 9.9994
9.915 	 9.9994
9.916 	 9.9994
9.917 	 9.9994
9.918 	 9.9994
9.919 	 9.9994
9.92 	 9.9994
9.921 	 9.9994
9.922 	 9.9994
9.923 	 9.99941
9.924 	 9.99941
9.925 	 9.99941
9.926 	 9.99941
9.927 	 9.99941
9.928 	 9.99941
9.929 	 9.99941
9.93 	 9.99941
9.931 	 9.99941
9.932 	 9.99941
9.933 	 9.99941
9.934 	 9.99941
9.935 	 9.99941
9.936 	 9.99941
9.937 	 9.99941
9.938 	 9.99941
9.939 	 9.99941
9.94 	 9.99942
9.941 	 9.99942
9.942 	 9.99942
9.943 	 9.99942
9.944 	 9.99942
9.945 	 9.99942
9.946 	 9.99942
9.947 	 9.99942
9.948 	 9.99942
9.949 	 9.99942
9.95 	 9.99942
9.951 	 9.99942
9.952 	 9.99942
9.953 	 9.99942
9.954 	 9.99942
9.955 	 9.99942
9.956 	 9.99942
9.957 	 9.99942
9.958 	 9.99943
9.959 	 9.99943
9.96 	 9.99943
9.961 	 9.99943
9.962 	 9.99943
9.963 	 9.99943
9.964 	 9.99943
9.965 	 9.99943
9.966 	 9.99943
9.967 	 9.99943
9.968 	 9.99943
9.969 	 9.99943
9.97 	 9.99943
9.971 	 9.99943
9.972 	 9.99943
9.973 	 9.99943
9.974 	 9.99943
9.975 	 9.99944
9.976 	 9.99944
9.977 	 9.99944
9.978 	 9.99944
9.979 	 9.99944
9.98 	 9.99944
9.981 	 9.99944
9.982 	 9.99944
9.983 	 9.99944
9.984 	 9.99944
9.985 	 9.99944
9.986 	 9.99944
9.987 	 9.99944
9.988 	 9.99944
9.989 	 9.99944
9.99 	 9.99944
9.991 	 9.99944
9.992 	 9.99944
9.993 	 9.99944
9.994 	 9.99945
9.995 	 9.99945
9.996 	 9.99945
9.997 	 9.99945
9.998 	 9.99945
9.999 	 9.99945
10 	 9.99945
10.001 	 9.99945
10.002 	 9.99945
10.003 	 9.99945
10.004 	 9.99945
10.005 	 9.99945
10.006 	 9.99945
10.007 	 9.99945
10.008 	 9.99945
10.009 	 9.99945
10.01 	 9.99945
10.011 	 9.99945
10.012 	 9.99946
10.013 	 9.99946
10.014 	 9.99946
10.015 	 9.99946
10.016 	 9.99946
10.017 	 9.99946
10.018 	 9.99946
10.019 	 9.99946
10.02 	 9.99946
10.021 	 9.99946
10.022 	 9.99946
10.023 	 9.99946
10.024 	 9.99946
10.025 	 9.99946
10.026 	 9.99946
10.027 	 9.99946
10.028 	 9.99946
10.029 	 9.99946
10.03 	 9.99946
10.031 	 9.99947
10.032 	 9.99947
10.033 	 9.99947
10.034 	 9.99947
10.035 	 9.99947
10.036 	 9.99947
10.037 	 9.99947
10.038 	 9.99947
10.039 	 9.99947
10.04 	 9.99947
10.041 	 9.99947
10.042 	 9.99947
10.043 	 9.99947
10.044 	 9.99947
10.045 	 9.99947
10.046 	 9.99947
10.047 	 9.99947
10.048 	 9.99947
10.049 	 9.99947
10.05 	 9.99948
10.051 	 9.99948
10.052 	 9.99948
10.053 	 9.99948
10.054 	 9.99948
10.055 	 9.99948
10.056 	 9.99948
10.057 	 9.99948
10.058 	 9.99948
10.059 	 9.99948
10.06 	 9.99948
10.061 	 9.99948
10.062 	 9.99948
10.063 	 9.99948
10.064 	 9.99948
10.065 	 9.99948
10.066 	 9.99948
10.067 	 9.99948
10.068 	 9.99948
10.069 	 9.99948
10.07 	 9.99949
10.071 	 9.99949
10.072 	 9.99949
10.073 	 9.99949
10.074 	 9.99949
10.075 	 9.99949
10.076 	 9.99949
10.077 	 9.99949
10.078 	 9.99949
10.079 	 9.99949
10.08 	 9.99949
10.081 	 9.99949
10.082 	 9.99949
10.083 	 9.99949
10.084 	 9.99949
10.085 	 9.99949
10.086 	 9.99949
10.087 	 9.99949
10.088 	 9.99949
10.089 	 9.99949
10.09 	 9.9995
10.091 	 9.9995
10.092 	 9.9995
10.093 	 9.9995
10.094 	 9.9995
10.095 	 9.9995
10.096 	 9.9995
10.097 	 9.9995
10.098 	 9.9995
10.099 	 9.9995
10.1 	 9.9995
10.101 	 9.9995
10.102 	 9.9995
10.103 	 9.9995
10.104 	 9.9995
10.105 	 9.9995
10.106 	 9.9995
10.107 	 9.9995
10.108 	 9.9995
10.109 	 9.9995
10.11 	 9.99951
10.111 	 9.99951
10.112 	 9.99951
10.113 	 9.99951
10.114 	 9.99951
10.115 	 9.99951
10.116 	 9.99951
10.117 	 9.99951
10.118 	 9.99951
10.119 	 9.99951
10.12 	 9.99951
10.121 	 9.99951
10.122 	 9.99951
10.123 	 9.99951
10.124 	 9.99951
10.125 	 9.99951
10.126 	 9.99951
10.127 	 9.99951
10.128 	 9.99951
10.129 	 9.99951
10.13 	 9.99951
10.131 	 9.99952
10.132 	 9.99952
10.133 	 9.99952
10.134 	 9.99952
10.135 	 9.99952
10.136 	 9.99952
10.137 	 9.99952
10.138 	 9.99952
10.139 	 9.99952
10.14 	 9.99952
10.141 	 9.99952
10.142 	 9.99952
10.143 	 9.99952
10.144 	 9.99952
10.145 	 9.99952
10.146 	 9.99952
10.147 	 9.99952
10.148 	 9.99952
10.149 	 9.99952
10.15 	 9.99952
10.151 	 9.99952
10.152 	 9.99953
10.153 	 9.99953
10.154 	 9.99953
10.155 	 9.99953
10.156 	 9.99953
10.157 	 9.99953
10.158 	 9.99953
10.159 	 9.99953
10.16 	 9.99953
10.161 	 9.99953
10.162 	 9.99953
10.163 	 9.99953
10.164 	 9.99953
10.165 	 9.99953
10.166 	 9.99953
10.167 	 9.99953
10.168 	 9.99953
10.169 	 9.99953
10.17 	 9.99953
10.171 	 9.99953
10.172 	 9.99953
10.173 	 9.99953
10.174 	 9.99954
10.175 	 9.99954
10.176 	 9.99954
10.177 	 9.99954
10.178 	 9.99954
10.179 	 9.99954
10.18 	 9.99954
10.181 	 9.99954
10.182 	 9.99954
10.183 	 9.99954
10.184 	 9.99954
10.185 	 9.99954
10.186 	 9.99954
10.187 	 9.99954
10.188 	 9.99954
10.189 	 9.99954
10.19 	 9.99954
10.191 	 9.99954
10.192 	 9.99954
10.193 	 9.99954
10.194 	 9.99954
10.195 	 9.99954
10.196 	 9.99955
10.197 	 9.99955
10.198 	 9.99955
10.199 	 9.99955
10.2 	 9.99955
10.201 	 9.99955
10.202 	 9.99955
10.203 	 9.99955
10.204 	 9.99955
10.205 	 9.99955
10.206 	 9.99955
10.207 	 9.99955
10.208 	 9.99955
10.209 	 9.99955
10.21 	 9.99955
10.211 	 9.99955
10.212 	 9.99955
10.213 	 9.99955
10.214 	 9.99955
10.215 	 9.99955
10.216 	 9.99955
10.217 	 9.99955
10.218 	 9.99955
10.219 	 9.99956
10.22 	 9.99956
10.221 	 9.99956
10.222 	 9.99956
10.223 	 9.99956
10.224 	 9.99956
10.225 	 9.99956
10.226 	 9.99956
10.227 	 9.99956
10.228 	 9.99956
10.229 	 9.99956
10.23 	 9.99956
10.231 	 9.99956
10.232 	 9.99956
10.233 	 9.99956
10.234 	 9.99956
10.235 	 9.99956
10.236 	 9.99956
10.237 	 9.99956
10.238 	 9.99956
10.239 	 9.99956
10.24 	 9.99956
10.241 	 9.99956
10.242 	 9.99957
10.243 	 9.99957
10.244 	 9.99957
10.245 	 9.99957
10.246 	 9.99957
10.247 	 9.99957
10.248 	 9.99957
10.249 	 9.99957
10.25 	 9.99957
10.251 	 9.99957
10.252 	 9.99957
10.253 	 9.99957
10.254 	 9.99957
10.255 	 9.99957
10.256 	 9.99957
10.257 	 9.99957
10.258 	 9.99957
10.259 	 9.99957
10.26 	 9.99957
10.261 	 9.99957
10.262 	 9.99957
10.263 	 9.99957
10.264 	 9.99957
10.265 	 9.99957
10.266 	 9.99958
10.267 	 9.99958
10.268 	 9.99958
10.269 	 9.99958
10.27 	 9.99958
10.271 	 9.99958
10.272 	 9.99958
10.273 	 9.99958
10.274 	 9.99958
10.275 	 9.99958
10.276 	 9.99958
10.277 	 9.99958
10.278 	 9.99958
10.279 	 9.99958
10.28 	 9.99958
10.281 	 9.99958
10.282 	 9.99958
10.283 	 9.99958
10.284 	 9.99958
10.285 	 9.99958
10.286 	 9.99958
10.287 	 9.99958
10.288 	 9.99958
10.289 	 9.99958
10.29 	 9.99959
10.291 	 9.99959
10.292 	 9.99959
10.293 	 9.99959
10.294 	 9.99959
10.295 	 9.99959
10.296 	 9.99959
10.297 	 9.99959
10.298 	 9.99959
10.299 	 9.99959
10.3 	 9.99959
10.301 	 9.99959
10.302 	 9.99959
10.303 	 9.99959
10.304 	 9.99959
10.305 	 9.99959
10.306 	 9.99959
10.307 	 9.99959
10.308 	 9.99959
10.309 	 9.99959
10.31 	 9.99959
10.311 	 9.99959
10.312 	 9.99959
10.313 	 9.99959
10.314 	 9.99959
10.315 	 9.9996
10.316 	 9.9996
10.317 	 9.9996
10.318 	 9.9996
10.319 	 9.9996
10.32 	 9.9996
10.321 	 9.9996
10.322 	 9.9996
10.323 	 9.9996
10.324 	 9.9996
10.325 	 9.9996
10.326 	 9.9996
10.327 	 9.9996
10.328 	 9.9996
10.329 	 9.9996
10.33 	 9.9996
10.331 	 9.9996
10.332 	 9.9996
10.333 	 9.9996
10.334 	 9.9996
10.335 	 9.9996
10.336 	 9.9996
10.337 	 9.9996
10.338 	 9.9996
10.339 	 9.9996
10.34 	 9.9996
10.341 	 9.99961
10.342 	 9.99961
10.343 	 9.99961
10.344 	 9.99961
10.345 	 9.99961
10.346 	 9.99961
10.347 	 9.99961
10.348 	 9.99961
10.349 	 9.99961
10.35 	 9.99961
10.351 	 9.99961
10.352 	 9.99961
10.353 	 9.99961
10.354 	 9.99961
10.355 	 9.99961
10.356 	 9.99961
10.357 	 9.99961
10.358 	 9.99961
10.359 	 9.99961
10.36 	 9.99961
10.361 	 9.99961
10.362 	 9.99961
10.363 	 9.99961
10.364 	 9.99961
10.365 	 9.99961
10.366 	 9.99961
10.367 	 9.99962
10.368 	 9.99962
10.369 	 9.99962
10.37 	 9.99962
10.371 	 9.99962
10.372 	 9.99962
10.373 	 9.99962
10.374 	 9.99962
10.375 	 9.99962
10.376 	 9.99962
10.377 	 9.99962
10.378 	 9.99962
10.379 	 9.99962
10.38 	 9.99962
10.381 	 9.99962
10.382 	 9.99962
10.383 	 9.99962
10.384 	 9.99962
10.385 	 9.99962
10.386 	 9.99962
10.387 	 9.99962
10.388 	 9.99962
10.389 	 9.99962
10.39 	 9.99962
10.391 	 9.99962
10.392 	 9.99962
10.393 	 9.99962
10.394 	 9.99963
10.395 	 9.99963
10.396 	 9.99963
10.397 	 9.99963
10.398 	 9.99963
10.399 	 9.99963
10.4 	 9.99963
10.401 	 9.99963
10.402 	 9.99963
10.403 	 9.99963
10.404 	 9.99963
10.405 	 9.99963
10.406 	 9.99963
10.407 	 9.99963
10.408 	 9.99963
10.409 	 9.99963
10.41 	 9.99963
10.411 	 9.99963
10.412 	 9.99963
10.413 	 9.99963
10.414 	 9.99963
10.415 	 9.99963
10.416 	 9.99963
10.417 	 9.99963
10.418 	 9.99963
10.419 	 9.99963
10.42 	 9.99963
10.421 	 9.99964
10.422 	 9.99964
10.423 	 9.99964
10.424 	 9.99964
10.425 	 9.99964
10.426 	 9.99964
10.427 	 9.99964
10.428 	 9.99964
10.429 	 9.99964
10.43 	 9.99964
10.431 	 9.99964
10.432 	 9.99964
10.433 	 9.99964
10.434 	 9.99964
10.435 	 9.99964
10.436 	 9.99964
10.437 	 9.99964
10.438 	 9.99964
10.439 	 9.99964
10.44 	 9.99964
10.441 	 9.99964
10.442 	 9.99964
10.443 	 9.99964
10.444 	 9.99964
10.445 	 9.99964
10.446 	 9.99964
10.447 	 9.99964
10.448 	 9.99964
10.449 	 9.99965
10.45 	 9.99965
10.451 	 9.99965
10.452 	 9.99965
10.453 	 9.99965
10.454 	 9.99965
10.455 	 9.99965
10.456 	 9.99965
10.457 	 9.99965
10.458 	 9.99965
10.459 	 9.99965
10.46 	 9.99965
10.461 	 9.99965
10.462 	 9.99965
10.463 	 9.99965
10.464 	 9.99965
10.465 	 9.99965
