time (s) 	 theta (rad) 	 omega (rad/s) 	 kinetic 	 potential 	 totalEnergy (J) 
10.59 	 0.00830201 	 -0.608373 	 0.185059 	 0.000337722 	 0.185397 
10.6 	 0.0021966 	 -0.612616 	 0.187649 	 2.36428e-05 	 0.187673 
10.61 	 -0.00394847 	 -0.616307 	 0.189917 	 7.6393e-05 	 0.189993 
10.62 	 -0.0101277 	 -0.619435 	 0.19185 	 0.000502586 	 0.192353 
10.63 	 -0.0163353 	 -0.621992 	 0.193437 	 0.00130749 	 0.194745 
10.64 	 -0.0225656 	 -0.623968 	 0.194668 	 0.002495 	 0.197163 
10.65 	 -0.0288127 	 -0.625354 	 0.195534 	 0.00406755 	 0.199601 
10.66 	 -0.0350706 	 -0.62614 	 0.196026 	 0.00602614 	 0.202052 
10.67 	 -0.0413334 	 -0.62632 	 0.196138 	 0.00837023 	 0.204508 
10.68 	 -0.047595 	 -0.625884 	 0.195865 	 0.0110978 	 0.206963 
10.69 	 -0.0538491 	 -0.624827 	 0.195204 	 0.0142052 	 0.209409 
10.7 	 -0.0600894 	 -0.623141 	 0.194152 	 0.0176873 	 0.21184 
10.71 	 -0.0663098 	 -0.620821 	 0.192709 	 0.0215373 	 0.214246 
10.72 	 -0.0725037 	 -0.61786 	 0.190876 	 0.025747 	 0.216623 
10.73 	 -0.0786648 	 -0.614256 	 0.188655 	 0.0303063 	 0.218961 
10.74 	 -0.0847867 	 -0.610003 	 0.186052 	 0.0352039 	 0.221256 
10.75 	 -0.0908627 	 -0.605099 	 0.183072 	 0.0404267 	 0.223499 
10.76 	 -0.0968865 	 -0.599541 	 0.179725 	 0.0459603 	 0.225685 
10.77 	 -0.102851 	 -0.593327 	 0.176019 	 0.0517885 	 0.227807 
10.78 	 -0.108751 	 -0.586458 	 0.171967 	 0.0578939 	 0.22986 
10.79 	 -0.114578 	 -0.578933 	 0.167582 	 0.0642578 	 0.23184 
10.8 	 -0.120327 	 -0.570754 	 0.16288 	 0.0708599 	 0.23374 
10.81 	 -0.125991 	 -0.561922 	 0.157878 	 0.0776787 	 0.235557 
10.82 	 -0.131564 	 -0.552441 	 0.152596 	 0.0846917 	 0.237287 
10.83 	 -0.137038 	 -0.542315 	 0.147053 	 0.0918751 	 0.238928 
10.84 	 -0.142408 	 -0.53155 	 0.141272 	 0.099204 	 0.240476 
10.85 	 -0.147667 	 -0.520151 	 0.135278 	 0.106653 	 0.241931 
10.86 	 -0.152809 	 -0.508126 	 0.129096 	 0.114195 	 0.243291 
10.87 	 -0.157827 	 -0.495483 	 0.122752 	 0.121803 	 0.244555 
10.88 	 -0.162716 	 -0.482233 	 0.116275 	 0.129449 	 0.245724 
10.89 	 -0.16747 	 -0.468386 	 0.109693 	 0.137105 	 0.246798 
10.9 	 -0.172082 	 -0.453954 	 0.103037 	 0.144742 	 0.24778 
10.91 	 -0.176547 	 -0.438951 	 0.0963388 	 0.152331 	 0.24867 
10.92 	 -0.180859 	 -0.423389 	 0.0896292 	 0.159843 	 0.249472 
10.93 	 -0.185013 	 -0.407286 	 0.0829408 	 0.167248 	 0.250189 
10.94 	 -0.189003 	 -0.390656 	 0.0763062 	 0.174518 	 0.250825 
10.95 	 -0.192824 	 -0.373519 	 0.0697584 	 0.181625 	 0.251383 
10.96 	 -0.196472 	 -0.355893 	 0.0633301 	 0.188538 	 0.251868 
10.97 	 -0.199941 	 -0.337798 	 0.0570538 	 0.195232 	 0.252286 
10.98 	 -0.203226 	 -0.319255 	 0.0509619 	 0.201679 	 0.252641 
10.99 	 -0.206324 	 -0.300285 	 0.0450857 	 0.207853 	 0.252939 
11 	 -0.209231 	 -0.280913 	 0.039456 	 0.213728 	 0.253184 
11.01 	 -0.211941 	 -0.261161 	 0.0341026 	 0.219281 	 0.253384 
11.02 	 -0.214453 	 -0.241055 	 0.0290538 	 0.224489 	 0.253543 
11.03 	 -0.216761 	 -0.220621 	 0.0243368 	 0.229329 	 0.253666 
11.04 	 -0.218864 	 -0.199884 	 0.0199769 	 0.233782 	 0.253759 
11.05 	 -0.220758 	 -0.178873 	 0.0159978 	 0.237829 	 0.253827 
11.06 	 -0.222441 	 -0.157616 	 0.0124214 	 0.241454 	 0.253875 
11.07 	 -0.22391 	 -0.13614 	 0.00926706 	 0.24464 	 0.253907 
11.08 	 -0.225163 	 -0.114476 	 0.00655234 	 0.247374 	 0.253927 
11.09 	 -0.226199 	 -0.0926521 	 0.00429221 	 0.249646 	 0.253938 
11.1 	 -0.227016 	 -0.0706996 	 0.00249921 	 0.251444 	 0.253944 
11.11 	 -0.227612 	 -0.0486484 	 0.00118333 	 0.252762 	 0.253946 
11.12 	 -0.227988 	 -0.0265293 	 0.000351902 	 0.253594 	 0.253946 
11.13 	 -0.228143 	 -0.00437317 	 9.56232e-06 	 0.253937 	 0.253946 
11.14 	 -0.228076 	 0.0177891 	 0.000158226 	 0.253788 	 0.253946 
11.15 	 -0.227787 	 0.0399265 	 0.000797062 	 0.253149 	 0.253946 
11.16 	 -0.227278 	 0.0620081 	 0.0019225 	 0.252022 	 0.253945 
11.17 	 -0.226547 	 0.0840032 	 0.00352827 	 0.250412 	 0.253941 
11.18 	 -0.225598 	 0.105881 	 0.00560543 	 0.248327 	 0.253932 
11.19 	 -0.22443 	 0.127612 	 0.00814242 	 0.245774 	 0.253916 
11.2 	 -0.223046 	 0.149166 	 0.0111252 	 0.242764 	 0.253889 
11.21 	 -0.221448 	 0.170513 	 0.0145373 	 0.239311 	 0.253848 
11.22 	 -0.219637 	 0.191625 	 0.01836 	 0.235429 	 0.253789 
11.23 	 -0.217616 	 0.212473 	 0.0225723 	 0.231134 	 0.253706 
11.24 	 -0.215388 	 0.233029 	 0.0271514 	 0.226444 	 0.253595 
11.25 	 -0.212956 	 0.253268 	 0.0320724 	 0.221379 	 0.253451 
11.26 	 -0.210324 	 0.273163 	 0.0373089 	 0.215959 	 0.253268 
11.27 	 -0.207494 	 0.292688 	 0.0428331 	 0.210209 	 0.253042 
11.28 	 -0.204472 	 0.311819 	 0.0486156 	 0.20415 	 0.252765 
11.29 	 -0.201259 	 0.330533 	 0.0546261 	 0.197807 	 0.252433 
11.3 	 -0.197862 	 0.348808 	 0.0608335 	 0.191208 	 0.252041 
11.31 	 -0.194285 	 0.366621 	 0.0672057 	 0.184377 	 0.251583 
11.32 	 -0.190532 	 0.383954 	 0.0737102 	 0.177344 	 0.251054 
11.33 	 -0.186607 	 0.400785 	 0.0803145 	 0.170135 	 0.250449 
11.34 	 -0.182518 	 0.417098 	 0.0869856 	 0.162779 	 0.249765 
11.35 	 -0.178267 	 0.432876 	 0.0936907 	 0.155306 	 0.248997 
11.36 	 -0.173862 	 0.448101 	 0.100397 	 0.147744 	 0.248142 
11.37 	 -0.169307 	 0.462761 	 0.107074 	 0.140123 	 0.247197 
11.38 	 -0.164609 	 0.47684 	 0.113688 	 0.132471 	 0.246159 
11.39 	 -0.159772 	 0.490327 	 0.12021 	 0.124817 	 0.245028 
11.4 	 -0.154804 	 0.50321 	 0.12661 	 0.117191 	 0.243801 
11.41 	 -0.14971 	 0.51548 	 0.13286 	 0.109619 	 0.242479 
11.42 	 -0.144497 	 0.527127 	 0.138931 	 0.10213 	 0.241062 
11.43 	 -0.13917 	 0.538143 	 0.144799 	 0.0947511 	 0.23955 
11.44 	 -0.133736 	 0.548522 	 0.150438 	 0.0875073 	 0.237946 
11.45 	 -0.128201 	 0.558258 	 0.155826 	 0.0804242 	 0.23625 
11.46 	 -0.122573 	 0.567346 	 0.160941 	 0.073526 	 0.234467 
11.47 	 -0.116857 	 0.575784 	 0.165763 	 0.0668357 	 0.232599 
11.48 	 -0.111059 	 0.583567 	 0.170275 	 0.0603754 	 0.230651 
11.49 	 -0.105187 	 0.590695 	 0.17446 	 0.0541656 	 0.228626 
11.5 	 -0.0992476 	 0.597167 	 0.178304 	 0.0482258 	 0.22653 
11.51 	 -0.0932463 	 0.602984 	 0.181795 	 0.042574 	 0.224369 
11.52 	 -0.0871901 	 0.608146 	 0.184921 	 0.0372268 	 0.222147 
11.53 	 -0.0810856 	 0.612655 	 0.187673 	 0.0321992 	 0.219873 
11.54 	 -0.0749392 	 0.616515 	 0.190046 	 0.0275049 	 0.21755 
11.55 	 -0.0687574 	 0.619729 	 0.192032 	 0.023156 	 0.215188 
11.56 	 -0.0625467 	 0.622301 	 0.19363 	 0.019163 	 0.212793 
11.57 	 -0.0563135 	 0.624237 	 0.194836 	 0.0155348 	 0.210371 
11.58 	 -0.0500641 	 0.625542 	 0.195651 	 0.0122789 	 0.20793 
11.59 	 -0.0438048 	 0.626222 	 0.196077 	 0.0094009 	 0.205478 
11.6 	 -0.0375417 	 0.626284 	 0.196116 	 0.00690516 	 0.203021 
11.61 	 -0.0312811 	 0.625736 	 0.195773 	 0.0047943 	 0.200567 
11.62 	 -0.025029 	 0.624586 	 0.195054 	 0.00306945 	 0.198123 
11.63 	 -0.0187914 	 0.622842 	 0.193966 	 0.00173022 	 0.195696 
11.64 	 -0.0125741 	 0.620513 	 0.192518 	 0.000774723 	 0.193293 
11.65 	 -0.00638305 	 0.617609 	 0.19072 	 0.000199642 	 0.19092 
11.66 	 -0.000223845 	 0.614139 	 0.188583 	 2.45523e-07 	 0.188583 
11.67 	 0.00589787 	 0.610113 	 0.186119 	 0.000170445 	 0.186289 
11.68 	 0.0119766 	 0.605541 	 0.18334 	 0.000702842 	 0.184043 
11.69 	 0.0180069 	 0.600435 	 0.180261 	 0.00158878 	 0.18185 
11.7 	 0.0239836 	 0.594806 	 0.176897 	 0.0028184 	 0.179715 
11.71 	 0.0299013 	 0.588663 	 0.173262 	 0.00438071 	 0.177643 
11.72 	 0.0357551 	 0.582019 	 0.169373 	 0.00626364 	 0.175637 
11.73 	 0.0415401 	 0.574885 	 0.165247 	 0.00845411 	 0.173701 
11.74 	 0.0472513 	 0.567274 	 0.1609 	 0.0109381 	 0.171838 
11.75 	 0.052884 	 0.559196 	 0.15635 	 0.0137007 	 0.170051 
11.76 	 0.0584337 	 0.550663 	 0.151615 	 0.0167263 	 0.168341 
11.77 	 0.0638958 	 0.541689 	 0.146713 	 0.0199983 	 0.166712 
11.78 	 0.069266 	 0.532284 	 0.141663 	 0.0234997 	 0.165163 
11.79 	 0.0745401 	 0.522461 	 0.136483 	 0.0272129 	 0.163696 
11.8 	 0.0797139 	 0.512232 	 0.131191 	 0.0311196 	 0.16231 
11.81 	 0.0847834 	 0.50161 	 0.125806 	 0.0352012 	 0.161007 
11.82 	 0.0897448 	 0.490606 	 0.120347 	 0.0394387 	 0.159786 
11.83 	 0.0945943 	 0.479234 	 0.114832 	 0.0438129 	 0.158645 
11.84 	 0.0993283 	 0.467504 	 0.10928 	 0.0483042 	 0.157584 
11.85 	 0.103943 	 0.45543 	 0.103708 	 0.0528929 	 0.156601 
11.86 	 0.108436 	 0.443024 	 0.098135 	 0.0575593 	 0.155694 
11.87 	 0.112803 	 0.430297 	 0.0925778 	 0.0622836 	 0.154861 
11.88 	 0.117041 	 0.417262 	 0.0870539 	 0.0670462 	 0.1541 
11.89 	 0.121147 	 0.403931 	 0.0815802 	 0.0718273 	 0.153408 
11.9 	 0.125118 	 0.390316 	 0.0761734 	 0.0766075 	 0.152781 
11.91 	 0.128952 	 0.376429 	 0.0708494 	 0.0813678 	 0.152217 
11.92 	 0.132646 	 0.362282 	 0.065624 	 0.0860891 	 0.151713 
11.93 	 0.136197 	 0.347886 	 0.0605122 	 0.0907529 	 0.151265 
11.94 	 0.139603 	 0.333253 	 0.0555287 	 0.0953411 	 0.15087 
11.95 	 0.142861 	 0.318395 	 0.0506877 	 0.099836 	 0.150524 
11.96 	 0.14597 	 0.303323 	 0.0460026 	 0.10422 	 0.150223 
11.97 	 0.148927 	 0.28805 	 0.0414864 	 0.108478 	 0.149964 
11.98 	 0.151731 	 0.272586 	 0.0371515 	 0.112592 	 0.149744 
11.99 	 0.154378 	 0.256942 	 0.0330097 	 0.116548 	 0.149558 
12 	 0.156869 	 0.241131 	 0.0290721 	 0.120331 	 0.149403 
12.01 	 0.1592 	 0.225163 	 0.0253492 	 0.123927 	 0.149277 
12.02 	 0.161372 	 0.209049 	 0.0218508 	 0.127323 	 0.149174 
12.03 	 0.163381 	 0.192801 	 0.0185861 	 0.130507 	 0.149093 
12.04 	 0.165227 	 0.176429 	 0.0155636 	 0.133466 	 0.14903 
12.05 	 0.166909 	 0.159945 	 0.0127911 	 0.136191 	 0.148982 
12.06 	 0.168426 	 0.143358 	 0.0102758 	 0.138671 	 0.148947 
12.07 	 0.169776 	 0.126682 	 0.00802411 	 0.140898 	 0.148922 
12.08 	 0.170959 	 0.109925 	 0.00604171 	 0.142864 	 0.148906 
12.09 	 0.171974 	 0.0930985 	 0.00433366 	 0.144561 	 0.148895 
12.1 	 0.172821 	 0.0762138 	 0.00290427 	 0.145985 	 0.148889 
12.11 	 0.173498 	 0.0592813 	 0.00175714 	 0.147129 	 0.148886 
12.12 	 0.174006 	 0.0423117 	 0.000895141 	 0.147989 	 0.148884 
12.13 	 0.174345 	 0.0253157 	 0.000320442 	 0.148564 	 0.148884 
12.14 	 0.174513 	 0.00830378 	 3.44764e-05 	 0.14885 	 0.148884 
12.15 	 0.174511 	 -0.0087133 	 3.79608e-05 	 0.148846 	 0.148884 
12.16 	 0.174338 	 -0.0257249 	 0.000330886 	 0.148553 	 0.148884 
12.17 	 0.173996 	 -0.0427205 	 0.00091252 	 0.147972 	 0.148885 
12.18 	 0.173484 	 -0.0596893 	 0.00178141 	 0.147104 	 0.148886 
12.19 	 0.172803 	 -0.0766208 	 0.00293537 	 0.145954 	 0.148889 
12.2 	 0.171952 	 -0.0935041 	 0.00437151 	 0.144524 	 0.148895 
12.21 	 0.170933 	 -0.110329 	 0.00608622 	 0.14282 	 0.148906 
12.22 	 0.169745 	 -0.127084 	 0.00807516 	 0.140848 	 0.148923 
12.23 	 0.168391 	 -0.143759 	 0.0103333 	 0.138614 	 0.148948 
12.24 	 0.166871 	 -0.160343 	 0.0128549 	 0.136128 	 0.148983 
12.25 	 0.165185 	 -0.176824 	 0.0156334 	 0.133398 	 0.149031 
12.26 	 0.163335 	 -0.193193 	 0.0186618 	 0.130433 	 0.149094 
12.27 	 0.161321 	 -0.209439 	 0.0219323 	 0.127244 	 0.149176 
12.28 	 0.159146 	 -0.225549 	 0.0254362 	 0.123843 	 0.149279 
12.29 	 0.156811 	 -0.241514 	 0.0291644 	 0.120242 	 0.149407 
12.3 	 0.154316 	 -0.257321 	 0.033107 	 0.116455 	 0.149562 
12.31 	 0.151665 	 -0.27296 	 0.0372536 	 0.112495 	 0.149749 
12.32 	 0.148858 	 -0.28842 	 0.041593 	 0.108377 	 0.14997 
12.33 	 0.145897 	 -0.303689 	 0.0461134 	 0.104116 	 0.15023 
12.34 	 0.142785 	 -0.318755 	 0.0508024 	 0.0997291 	 0.150531 
12.35 	 0.139523 	 -0.333608 	 0.055647 	 0.0952317 	 0.150879 
12.36 	 0.136113 	 -0.348235 	 0.0606338 	 0.0906415 	 0.151275 
12.37 	 0.132559 	 -0.362625 	 0.0657484 	 0.085976 	 0.151724 
12.38 	 0.128862 	 -0.376766 	 0.0709765 	 0.0812536 	 0.15223 
12.39 	 0.125024 	 -0.390647 	 0.0763026 	 0.0764927 	 0.152795 
12.4 	 0.12105 	 -0.404256 	 0.0817113 	 0.0717121 	 0.153423 
12.41 	 0.11694 	 -0.417579 	 0.0871863 	 0.0669312 	 0.154118 
12.42 	 0.112699 	 -0.430607 	 0.0927112 	 0.0621694 	 0.154881 
12.43 	 0.108329 	 -0.443326 	 0.098269 	 0.0574462 	 0.155715 
12.44 	 0.103834 	 -0.455725 	 0.103843 	 0.0527815 	 0.156624 
12.45 	 0.0992157 	 -0.467791 	 0.109414 	 0.0481949 	 0.157609 
12.46 	 0.0944789 	 -0.479512 	 0.114966 	 0.0437062 	 0.158672 
12.47 	 0.0896267 	 -0.490876 	 0.120479 	 0.0393351 	 0.159814 
12.48 	 0.0846626 	 -0.50187 	 0.125937 	 0.0351011 	 0.161038 
12.49 	 0.0795905 	 -0.512483 	 0.131319 	 0.0310234 	 0.162343 
12.5 	 0.0744143 	 -0.522702 	 0.136609 	 0.0271212 	 0.16373 
12.51 	 0.0691379 	 -0.532515 	 0.141786 	 0.0234129 	 0.165199 
12.52 	 0.0637654 	 -0.54191 	 0.146833 	 0.0199168 	 0.16675 
12.53 	 0.0583011 	 -0.550874 	 0.151731 	 0.0166505 	 0.168381 
12.54 	 0.0527494 	 -0.559395 	 0.156462 	 0.0136311 	 0.170093 
12.55 	 0.0471147 	 -0.567462 	 0.161007 	 0.010875 	 0.171882 
12.56 	 0.0414017 	 -0.575063 	 0.165349 	 0.00839789 	 0.173746 
12.57 	 0.0356151 	 -0.582185 	 0.16947 	 0.00621466 	 0.175684 
12.58 	 0.0297596 	 -0.588817 	 0.173353 	 0.00433929 	 0.177692 
12.59 	 0.0238404 	 -0.594947 	 0.176981 	 0.00278485 	 0.179766 
12.6 	 0.0178624 	 -0.600565 	 0.180339 	 0.00156338 	 0.181902 
12.61 	 0.0118308 	 -0.605658 	 0.183411 	 0.00068584 	 0.184097 
12.62 	 0.00575103 	 -0.610216 	 0.186182 	 0.000162064 	 0.186344 
12.63 	 -0.000371658 	 -0.614229 	 0.188639 	 6.76835e-07 	 0.188639 
12.64 	 -0.0065317 	 -0.617685 	 0.190768 	 0.000209048 	 0.190977 
12.65 	 -0.0127235 	 -0.620576 	 0.192557 	 0.000793235 	 0.193351 
12.66 	 -0.0189413 	 -0.622891 	 0.193996 	 0.00175793 	 0.195754 
12.67 	 -0.0251793 	 -0.624621 	 0.195075 	 0.00310643 	 0.198182 
12.68 	 -0.0314317 	 -0.625756 	 0.195785 	 0.00484057 	 0.200626 
12.69 	 -0.0376925 	 -0.62629 	 0.196119 	 0.00696071 	 0.20308 
12.7 	 -0.0439555 	 -0.626213 	 0.196071 	 0.00946569 	 0.205537 
12.71 	 -0.0502147 	 -0.625518 	 0.195636 	 0.0123528 	 0.207989 
12.72 	 -0.0564638 	 -0.624198 	 0.194811 	 0.0156178 	 0.210429 
12.73 	 -0.0626965 	 -0.622247 	 0.193596 	 0.0192549 	 0.212851 
12.74 	 -0.0689066 	 -0.619659 	 0.191989 	 0.0232566 	 0.215245 
12.75 	 -0.0750876 	 -0.61643 	 0.189993 	 0.0276139 	 0.217607 
12.76 	 -0.081233 	 -0.612554 	 0.187611 	 0.0323164 	 0.219928 
12.77 	 -0.0873365 	 -0.608029 	 0.18485 	 0.0373518 	 0.222202 
12.78 	 -0.0933914 	 -0.602851 	 0.181715 	 0.0427065 	 0.224421 
12.79 	 -0.0993913 	 -0.597019 	 0.178216 	 0.0483655 	 0.226581 
12.8 	 -0.10533 	 -0.590531 	 0.174364 	 0.054312 	 0.228676 
12.81 	 -0.1112 	 -0.583387 	 0.17017 	 0.060528 	 0.230698 
12.82 	 -0.116995 	 -0.575588 	 0.165651 	 0.0669941 	 0.232645 
12.83 	 -0.122709 	 -0.567135 	 0.160821 	 0.0736896 	 0.234511 
12.84 	 -0.128336 	 -0.558031 	 0.155699 	 0.0805926 	 0.236292 
12.85 	 -0.133868 	 -0.54828 	 0.150305 	 0.0876798 	 0.237985 
12.86 	 -0.139299 	 -0.537885 	 0.14466 	 0.0949272 	 0.239588 
12.87 	 -0.144623 	 -0.526854 	 0.138787 	 0.10231 	 0.241097 
12.88 	 -0.149834 	 -0.515192 	 0.132711 	 0.109801 	 0.242512 
12.89 	 -0.154925 	 -0.502907 	 0.126458 	 0.117374 	 0.243832 
12.9 	 -0.15989 	 -0.490009 	 0.120055 	 0.125001 	 0.245056 
12.91 	 -0.164723 	 -0.476508 	 0.11353 	 0.132655 	 0.246185 
12.92 	 -0.169418 	 -0.462415 	 0.106914 	 0.140307 	 0.24722 
12.93 	 -0.17397 	 -0.447742 	 0.100236 	 0.147927 	 0.248163 
12.94 	 -0.178371 	 -0.432502 	 0.0935292 	 0.155487 	 0.249016 
12.95 	 -0.182618 	 -0.416712 	 0.0868245 	 0.162958 	 0.249782 
12.96 	 -0.186704 	 -0.400386 	 0.0801546 	 0.17031 	 0.250465 
12.97 	 -0.190624 	 -0.383542 	 0.0735524 	 0.177515 	 0.251068 
12.98 	 -0.194373 	 -0.366198 	 0.0670506 	 0.184544 	 0.251595 
12.99 	 -0.197946 	 -0.348373 	 0.060682 	 0.191369 	 0.252051 
13 	 -0.201339 	 -0.330088 	 0.054479 	 0.197963 	 0.252442 
13.01 	 -0.204547 	 -0.311364 	 0.0484736 	 0.204299 	 0.252772 
13.02 	 -0.207565 	 -0.292222 	 0.042697 	 0.210351 	 0.253048 
13.03 	 -0.21039 	 -0.272688 	 0.0371794 	 0.216094 	 0.253273 
13.04 	 -0.213017 	 -0.252785 	 0.0319501 	 0.221505 	 0.253455 
13.05 	 -0.215444 	 -0.232538 	 0.027037 	 0.226561 	 0.253598 
13.06 	 -0.217667 	 -0.211974 	 0.0224665 	 0.231242 	 0.253708 
13.07 	 -0.219683 	 -0.191119 	 0.0182633 	 0.235527 	 0.25379 
13.08 	 -0.221489 	 -0.170002 	 0.0144503 	 0.239399 	 0.253849 
13.09 	 -0.223082 	 -0.148649 	 0.0110483 	 0.242842 	 0.25389 
13.1 	 -0.224461 	 -0.127091 	 0.00807607 	 0.24584 	 0.253916 
13.11 	 -0.225623 	 -0.105356 	 0.00554998 	 0.248382 	 0.253932 
13.12 	 -0.226568 	 -0.0834752 	 0.00348405 	 0.250457 	 0.253941 
13.13 	 -0.227292 	 -0.0614776 	 0.00188975 	 0.252055 	 0.253945 
13.14 	 -0.227797 	 -0.0393943 	 0.000775954 	 0.25317 	 0.253946 
13.15 	 -0.22808 	 -0.0172559 	 0.000148883 	 0.253797 	 0.253946 
13.16 	 -0.228142 	 0.00490659 	 1.20373e-05 	 0.253934 	 0.253946 
13.17 	 -0.227982 	 0.0270622 	 0.000366182 	 0.25358 	 0.253946 
13.18 	 -0.227601 	 0.04918 	 0.00120934 	 0.252736 	 0.253946 
13.19 	 -0.226999 	 0.0712292 	 0.0025368 	 0.251407 	 0.253943 
13.2 	 -0.226176 	 0.093179 	 0.00434116 	 0.249597 	 0.253938 
13.21 	 -0.225135 	 0.114999 	 0.00661239 	 0.247314 	 0.253926 
13.22 	 -0.223877 	 0.136659 	 0.00933787 	 0.244568 	 0.253906 
13.23 	 -0.222403 	 0.15813 	 0.0125025 	 0.241372 	 0.253874 
13.24 	 -0.220715 	 0.179382 	 0.016089 	 0.237737 	 0.253826 
13.25 	 -0.218816 	 0.200387 	 0.0200774 	 0.23368 	 0.253757 
13.26 	 -0.216708 	 0.221116 	 0.0244462 	 0.229217 	 0.253663 
13.27 	 -0.214395 	 0.241543 	 0.0291715 	 0.224368 	 0.253539 
13.28 	 -0.211879 	 0.261641 	 0.034228 	 0.219152 	 0.25338 
13.29 	 -0.209163 	 0.281384 	 0.0395884 	 0.213591 	 0.253179 
13.3 	 -0.206252 	 0.300747 	 0.0452243 	 0.207708 	 0.252932 
13.31 	 -0.20315 	 0.319706 	 0.0511061 	 0.201527 	 0.252633 
13.32 	 -0.199859 	 0.338239 	 0.0572028 	 0.195074 	 0.252277 
13.33 	 -0.196386 	 0.356323 	 0.0634831 	 0.188374 	 0.251858 
13.34 	 -0.192735 	 0.373938 	 0.0699147 	 0.181456 	 0.25137 
13.35 	 -0.188909 	 0.391063 	 0.076465 	 0.174345 	 0.25081 
13.36 	 -0.184915 	 0.407679 	 0.0831013 	 0.167072 	 0.250173 
13.37 	 -0.180757 	 0.42377 	 0.0897906 	 0.159663 	 0.249454 
13.38 	 -0.176441 	 0.439318 	 0.0965003 	 0.152149 	 0.24865 
13.39 	 -0.171973 	 0.454309 	 0.103198 	 0.144559 	 0.247757 
13.4 	 -0.167357 	 0.468727 	 0.109852 	 0.136921 	 0.246773 
13.41 	 -0.1626 	 0.482559 	 0.116432 	 0.129265 	 0.245697 
13.42 	 -0.157708 	 0.495795 	 0.122906 	 0.121619 	 0.244526 
13.43 	 -0.152686 	 0.508422 	 0.129247 	 0.114013 	 0.243259 
13.44 	 -0.147542 	 0.520432 	 0.135425 	 0.106472 	 0.241897 
13.45 	 -0.14228 	 0.531816 	 0.141414 	 0.0990261 	 0.24044 
13.46 	 -0.136907 	 0.542566 	 0.147189 	 0.0917004 	 0.23889 
13.47 	 -0.131431 	 0.552677 	 0.152726 	 0.0845208 	 0.237247 
13.48 	 -0.125856 	 0.562142 	 0.158002 	 0.0775122 	 0.235514 
13.49 	 -0.12019 	 0.570958 	 0.162997 	 0.0706983 	 0.233695 
13.5 	 -0.114439 	 0.579122 	 0.167691 	 0.0641018 	 0.231793 
13.51 	 -0.10861 	 0.586631 	 0.172068 	 0.0577439 	 0.229812 
13.52 	 -0.102709 	 0.593485 	 0.176112 	 0.0516449 	 0.227757 
13.53 	 -0.0967421 	 0.599682 	 0.179809 	 0.0458236 	 0.225633 
13.54 	 -0.0907171 	 0.605224 	 0.183148 	 0.0402973 	 0.223446 
13.55 	 -0.0846398 	 0.610113 	 0.186119 	 0.0350822 	 0.221201 
13.56 	 -0.078517 	 0.61435 	 0.188713 	 0.0301926 	 0.218906 
13.57 	 -0.072355 	 0.617939 	 0.190924 	 0.0256415 	 0.216566 
13.58 	 -0.0661603 	 0.620884 	 0.192748 	 0.0214404 	 0.214189 
13.59 	 -0.0599394 	 0.623189 	 0.194182 	 0.0175991 	 0.211781 
13.6 	 -0.0536987 	 0.62486 	 0.195225 	 0.014126 	 0.209351 
13.61 	 -0.0474443 	 0.625902 	 0.195877 	 0.0110277 	 0.206904 
13.62 	 -0.0411827 	 0.626322 	 0.19614 	 0.0083093 	 0.204449 
13.63 	 -0.0349199 	 0.626128 	 0.196018 	 0.00597447 	 0.201993 
13.64 	 -0.0286622 	 0.625327 	 0.195517 	 0.00402517 	 0.199542 
13.65 	 -0.0224154 	 0.623927 	 0.194643 	 0.0024619 	 0.197105 
13.66 	 -0.0161856 	 0.621938 	 0.193403 	 0.00128364 	 0.194687 
13.67 	 -0.00997858 	 0.619367 	 0.191808 	 0.000487899 	 0.192295 
13.68 	 -0.00380016 	 0.616224 	 0.189866 	 7.07618e-05 	 0.189937 
13.69 	 0.00234403 	 0.61252 	 0.187591 	 2.69229e-05 	 0.187617 
13.7 	 0.00844841 	 0.608265 	 0.184993 	 0.000349738 	 0.185343 
13.71 	 0.0145075 	 0.603468 	 0.182087 	 0.00103128 	 0.183118 
13.72 	 0.020516 	 0.598141 	 0.178887 	 0.00206237 	 0.180949 
13.73 	 0.0264686 	 0.592296 	 0.175407 	 0.00343268 	 0.17884 
13.74 	 0.0323602 	 0.585942 	 0.171664 	 0.00513075 	 0.176795 
13.75 	 0.0381858 	 0.579091 	 0.167673 	 0.00714409 	 0.174817 
13.76 	 0.0439404 	 0.571756 	 0.163453 	 0.00945921 	 0.172912 
13.77 	 0.0496193 	 0.563948 	 0.159018 	 0.0120617 	 0.17108 
13.78 	 0.0552178 	 0.555678 	 0.154389 	 0.0149364 	 0.169325 
13.79 	 0.0607314 	 0.546959 	 0.149582 	 0.0180671 	 0.167649 
13.8 	 0.0661556 	 0.537803 	 0.144616 	 0.0214373 	 0.166053 
13.81 	 0.071486 	 0.528221 	 0.139509 	 0.0250296 	 0.164538 
13.82 	 0.0767186 	 0.518227 	 0.13428 	 0.028826 	 0.163106 
13.83 	 0.0818492 	 0.507832 	 0.128947 	 0.0328082 	 0.161755 
13.84 	 0.086874 	 0.497049 	 0.123529 	 0.0369575 	 0.160486 
13.85 	 0.091789 	 0.485889 	 0.118044 	 0.0412546 	 0.159299 
13.86 	 0.0965905 	 0.474366 	 0.112511 	 0.0456802 	 0.158192 
