time (s) 	 theta (rad) 	 omega (rad/s) 	 kinetic 	 potential 	 totalEnergy (J) 
5.579 	 0.0299795 	 0.811817 	 0.329523 	 0.00440364 	 0.333927 
5.58 	 0.0307911 	 0.811519 	 0.329282 	 0.0046453 	 0.333927 
5.581 	 0.0316025 	 0.811213 	 0.329034 	 0.00489331 	 0.333927 
5.582 	 0.0324136 	 0.8109 	 0.328779 	 0.00514768 	 0.333927 
5.583 	 0.0332243 	 0.810578 	 0.328519 	 0.00540839 	 0.333927 
5.584 	 0.0340347 	 0.810249 	 0.328251 	 0.00567543 	 0.333927 
5.585 	 0.0348448 	 0.809911 	 0.327978 	 0.00594878 	 0.333927 
5.586 	 0.0356545 	 0.809566 	 0.327698 	 0.00622845 	 0.333927 
5.587 	 0.0364639 	 0.809213 	 0.327412 	 0.00651441 	 0.333927 
5.588 	 0.037273 	 0.808851 	 0.32712 	 0.00680665 	 0.333927 
5.589 	 0.0380816 	 0.808482 	 0.326822 	 0.00710517 	 0.333927 
5.59 	 0.0388899 	 0.808105 	 0.326517 	 0.00740996 	 0.333927 
5.591 	 0.0396978 	 0.80772 	 0.326206 	 0.00772099 	 0.333927 
5.592 	 0.0405054 	 0.807327 	 0.325889 	 0.00803826 	 0.333927 
5.593 	 0.0413125 	 0.806926 	 0.325565 	 0.00836175 	 0.333927 
5.594 	 0.0421192 	 0.806518 	 0.325235 	 0.00869145 	 0.333927 
5.595 	 0.0429255 	 0.806101 	 0.3249 	 0.00902736 	 0.333927 
5.596 	 0.0437314 	 0.805677 	 0.324557 	 0.00936945 	 0.333927 
5.597 	 0.0445369 	 0.805244 	 0.324209 	 0.00971771 	 0.333927 
5.598 	 0.0453419 	 0.804804 	 0.323855 	 0.0100721 	 0.333927 
5.599 	 0.0461465 	 0.804356 	 0.323494 	 0.0104327 	 0.333927 
5.6 	 0.0469506 	 0.8039 	 0.323128 	 0.0107994 	 0.333927 
5.601 	 0.0477543 	 0.803436 	 0.322755 	 0.0111722 	 0.333927 
5.602 	 0.0485575 	 0.802964 	 0.322376 	 0.0115511 	 0.333927 
5.603 	 0.0493602 	 0.802485 	 0.321991 	 0.0119361 	 0.333927 
5.604 	 0.0501624 	 0.801997 	 0.3216 	 0.0123271 	 0.333927 
5.605 	 0.0509642 	 0.801502 	 0.321203 	 0.0127243 	 0.333927 
5.606 	 0.0517654 	 0.800999 	 0.320799 	 0.0131274 	 0.333927 
5.607 	 0.0525662 	 0.800488 	 0.32039 	 0.0135366 	 0.333927 
5.608 	 0.0533664 	 0.799969 	 0.319975 	 0.0139518 	 0.333927 
5.609 	 0.0541661 	 0.799442 	 0.319554 	 0.0143729 	 0.333927 
5.61 	 0.0549653 	 0.798908 	 0.319127 	 0.0148001 	 0.333927 
5.611 	 0.0557639 	 0.798365 	 0.318694 	 0.0152332 	 0.333927 
5.612 	 0.056562 	 0.797815 	 0.318255 	 0.0156722 	 0.333927 
5.613 	 0.0573596 	 0.797257 	 0.31781 	 0.0161172 	 0.333927 
5.614 	 0.0581565 	 0.796692 	 0.317359 	 0.016568 	 0.333927 
5.615 	 0.0589529 	 0.796118 	 0.316902 	 0.0170248 	 0.333927 
5.616 	 0.0597488 	 0.795537 	 0.31644 	 0.0174874 	 0.333927 
5.617 	 0.060544 	 0.794948 	 0.315971 	 0.0179558 	 0.333927 
5.618 	 0.0613387 	 0.794351 	 0.315497 	 0.0184301 	 0.333927 
5.619 	 0.0621327 	 0.793746 	 0.315017 	 0.0189102 	 0.333927 
5.62 	 0.0629262 	 0.793134 	 0.314531 	 0.0193961 	 0.333927 
5.621 	 0.063719 	 0.792514 	 0.314039 	 0.0198878 	 0.333927 
5.622 	 0.0645112 	 0.791886 	 0.313542 	 0.0203852 	 0.333927 
5.623 	 0.0653028 	 0.79125 	 0.313039 	 0.0208884 	 0.333927 
5.624 	 0.0660937 	 0.790607 	 0.31253 	 0.0213972 	 0.333927 
5.625 	 0.066884 	 0.789956 	 0.312015 	 0.0219118 	 0.333927 
5.626 	 0.0676736 	 0.789297 	 0.311495 	 0.022432 	 0.333927 
5.627 	 0.0684626 	 0.78863 	 0.310969 	 0.0229579 	 0.333927 
5.628 	 0.0692509 	 0.787956 	 0.310437 	 0.0234894 	 0.333927 
5.629 	 0.0700385 	 0.787274 	 0.3099 	 0.0240266 	 0.333927 
5.63 	 0.0708254 	 0.786585 	 0.309358 	 0.0245693 	 0.333927 
5.631 	 0.0716116 	 0.785887 	 0.308809 	 0.0251176 	 0.333927 
5.632 	 0.0723972 	 0.785182 	 0.308256 	 0.0256714 	 0.333927 
5.633 	 0.073182 	 0.784469 	 0.307696 	 0.0262308 	 0.333927 
5.634 	 0.0739661 	 0.783749 	 0.307131 	 0.0267956 	 0.333927 
5.635 	 0.0747495 	 0.783021 	 0.306561 	 0.0273659 	 0.333927 
5.636 	 0.0755321 	 0.782285 	 0.305985 	 0.0279417 	 0.333927 
5.637 	 0.0763141 	 0.781542 	 0.305404 	 0.0285229 	 0.333927 
5.638 	 0.0770952 	 0.780791 	 0.304817 	 0.0291096 	 0.333927 
5.639 	 0.0778756 	 0.780032 	 0.304225 	 0.0297016 	 0.333927 
5.64 	 0.0786553 	 0.779266 	 0.303628 	 0.030299 	 0.333927 
5.641 	 0.0794342 	 0.778492 	 0.303025 	 0.0309017 	 0.333927 
5.642 	 0.0802123 	 0.777711 	 0.302417 	 0.0315097 	 0.333927 
5.643 	 0.0809896 	 0.776922 	 0.301804 	 0.0321231 	 0.333927 
5.644 	 0.0817661 	 0.776125 	 0.301185 	 0.0327417 	 0.333927 
5.645 	 0.0825418 	 0.775321 	 0.300561 	 0.0333655 	 0.333927 
5.646 	 0.0833168 	 0.774509 	 0.299932 	 0.0339946 	 0.333927 
5.647 	 0.0840909 	 0.77369 	 0.299298 	 0.0346288 	 0.333927 
5.648 	 0.0848641 	 0.772863 	 0.298659 	 0.0352682 	 0.333927 
5.649 	 0.0856366 	 0.772029 	 0.298014 	 0.0359128 	 0.333927 
5.65 	 0.0864082 	 0.771187 	 0.297364 	 0.0365625 	 0.333927 
5.651 	 0.0871789 	 0.770337 	 0.29671 	 0.0372172 	 0.333927 
5.652 	 0.0879489 	 0.76948 	 0.29605 	 0.0378771 	 0.333927 
5.653 	 0.0887179 	 0.768616 	 0.295385 	 0.038542 	 0.333927 
5.654 	 0.0894861 	 0.767744 	 0.294715 	 0.0392118 	 0.333927 
5.655 	 0.0902534 	 0.766864 	 0.29404 	 0.0398867 	 0.333927 
5.656 	 0.0910198 	 0.765977 	 0.29336 	 0.0405665 	 0.333927 
5.657 	 0.0917853 	 0.765082 	 0.292676 	 0.0412513 	 0.333927 
5.658 	 0.09255 	 0.76418 	 0.291986 	 0.041941 	 0.333927 
5.659 	 0.0933137 	 0.763271 	 0.291291 	 0.0426355 	 0.333927 
5.66 	 0.0940765 	 0.762354 	 0.290592 	 0.0433349 	 0.333927 
5.661 	 0.0948384 	 0.76143 	 0.289888 	 0.0440392 	 0.333927 
5.662 	 0.0955994 	 0.760498 	 0.289179 	 0.0447482 	 0.333927 
5.663 	 0.0963594 	 0.759559 	 0.288465 	 0.045462 	 0.333927 
5.664 	 0.0971185 	 0.758612 	 0.287746 	 0.0461805 	 0.333927 
5.665 	 0.0978766 	 0.757658 	 0.287023 	 0.0469037 	 0.333927 
5.666 	 0.0986338 	 0.756697 	 0.286295 	 0.0476316 	 0.333927 
5.667 	 0.09939 	 0.755728 	 0.285563 	 0.0483642 	 0.333927 
5.668 	 0.100145 	 0.754752 	 0.284826 	 0.0491014 	 0.333927 
5.669 	 0.1009 	 0.753769 	 0.284084 	 0.0498432 	 0.333927 
5.67 	 0.101653 	 0.752778 	 0.283337 	 0.0505895 	 0.333927 
5.671 	 0.102405 	 0.75178 	 0.282586 	 0.0513404 	 0.333927 
5.672 	 0.103156 	 0.750774 	 0.281831 	 0.0520958 	 0.333927 
5.673 	 0.103907 	 0.749762 	 0.281071 	 0.0528557 	 0.333927 
5.674 	 0.104656 	 0.748741 	 0.280307 	 0.05362 	 0.333927 
5.675 	 0.105404 	 0.747714 	 0.279538 	 0.0543887 	 0.333927 
5.676 	 0.106151 	 0.746679 	 0.278765 	 0.0551618 	 0.333927 
5.677 	 0.106897 	 0.745637 	 0.277988 	 0.0559393 	 0.333927 
5.678 	 0.107643 	 0.744588 	 0.277206 	 0.0567211 	 0.333927 
5.679 	 0.108387 	 0.743532 	 0.27642 	 0.0575072 	 0.333927 
5.68 	 0.10913 	 0.742468 	 0.275629 	 0.0582976 	 0.333927 
5.681 	 0.109872 	 0.741397 	 0.274835 	 0.0590921 	 0.333927 
5.682 	 0.110612 	 0.740319 	 0.274036 	 0.0598909 	 0.333927 
5.683 	 0.111352 	 0.739233 	 0.273233 	 0.0606939 	 0.333927 
5.684 	 0.112091 	 0.738141 	 0.272426 	 0.061501 	 0.333927 
5.685 	 0.112828 	 0.737041 	 0.271615 	 0.0623121 	 0.333927 
5.686 	 0.113565 	 0.735934 	 0.270799 	 0.0631274 	 0.333927 
5.687 	 0.1143 	 0.73482 	 0.26998 	 0.0639467 	 0.333927 
5.688 	 0.115035 	 0.733699 	 0.269157 	 0.06477 	 0.333927 
5.689 	 0.115768 	 0.73257 	 0.26833 	 0.0655973 	 0.333927 
5.69 	 0.1165 	 0.731435 	 0.267498 	 0.0664285 	 0.333927 
5.691 	 0.117231 	 0.730292 	 0.266663 	 0.0672637 	 0.333927 
5.692 	 0.11796 	 0.729142 	 0.265824 	 0.0681027 	 0.333927 
5.693 	 0.118689 	 0.727985 	 0.264981 	 0.0689456 	 0.333927 
5.694 	 0.119416 	 0.726821 	 0.264135 	 0.0697922 	 0.333927 
5.695 	 0.120143 	 0.72565 	 0.263284 	 0.0706427 	 0.333927 
5.696 	 0.120868 	 0.724472 	 0.26243 	 0.0714969 	 0.333927 
5.697 	 0.121591 	 0.723287 	 0.261572 	 0.0723548 	 0.333927 
5.698 	 0.122314 	 0.722095 	 0.260711 	 0.0732163 	 0.333927 
5.699 	 0.123036 	 0.720896 	 0.259845 	 0.0740816 	 0.333927 
5.7 	 0.123756 	 0.71969 	 0.258977 	 0.0749504 	 0.333927 
5.701 	 0.124475 	 0.718476 	 0.258104 	 0.0758228 	 0.333927 
5.702 	 0.125193 	 0.717256 	 0.257228 	 0.0766987 	 0.333927 
5.703 	 0.12591 	 0.716029 	 0.256349 	 0.0775782 	 0.333927 
5.704 	 0.126625 	 0.714795 	 0.255466 	 0.0784611 	 0.333927 
5.705 	 0.127339 	 0.713554 	 0.254579 	 0.0793474 	 0.333927 
5.706 	 0.128052 	 0.712306 	 0.25369 	 0.0802372 	 0.333927 
5.707 	 0.128764 	 0.711051 	 0.252797 	 0.0811303 	 0.333927 
5.708 	 0.129474 	 0.709789 	 0.2519 	 0.0820267 	 0.333927 
5.709 	 0.130183 	 0.70852 	 0.251 	 0.0829265 	 0.333927 
5.71 	 0.130891 	 0.707245 	 0.250097 	 0.0838295 	 0.333927 
5.711 	 0.131598 	 0.705962 	 0.249191 	 0.0847357 	 0.333927 
5.712 	 0.132303 	 0.704673 	 0.248282 	 0.0856451 	 0.333927 
5.713 	 0.133007 	 0.703376 	 0.247369 	 0.0865577 	 0.333927 
5.714 	 0.13371 	 0.702073 	 0.246454 	 0.0874734 	 0.333927 
5.715 	 0.134411 	 0.700764 	 0.245535 	 0.0883921 	 0.333927 
5.716 	 0.135111 	 0.699447 	 0.244613 	 0.0893139 	 0.333927 
5.717 	 0.13581 	 0.698123 	 0.243688 	 0.0902388 	 0.333927 
5.718 	 0.136508 	 0.696793 	 0.24276 	 0.0911665 	 0.333927 
5.719 	 0.137204 	 0.695456 	 0.24183 	 0.0920973 	 0.333927 
5.72 	 0.137899 	 0.694112 	 0.240896 	 0.0930309 	 0.333927 
5.721 	 0.138592 	 0.692762 	 0.23996 	 0.0939674 	 0.333927 
5.722 	 0.139284 	 0.691405 	 0.23902 	 0.0949067 	 0.333927 
5.723 	 0.139975 	 0.690041 	 0.238078 	 0.0958488 	 0.333927 
5.724 	 0.140664 	 0.68867 	 0.237133 	 0.0967936 	 0.333927 
5.725 	 0.141352 	 0.687293 	 0.236186 	 0.0977412 	 0.333927 
5.726 	 0.142039 	 0.685909 	 0.235235 	 0.0986914 	 0.333927 
5.727 	 0.142724 	 0.684518 	 0.234283 	 0.0996443 	 0.333927 
5.728 	 0.143408 	 0.683121 	 0.233327 	 0.1006 	 0.333927 
5.729 	 0.14409 	 0.681717 	 0.232369 	 0.101558 	 0.333927 
5.73 	 0.144771 	 0.680307 	 0.231409 	 0.102518 	 0.333927 
5.731 	 0.145451 	 0.678889 	 0.230445 	 0.103481 	 0.333927 
5.732 	 0.146129 	 0.677466 	 0.22948 	 0.104447 	 0.333927 
5.733 	 0.146806 	 0.676036 	 0.228512 	 0.105415 	 0.333927 
5.734 	 0.147481 	 0.674599 	 0.227542 	 0.106385 	 0.333927 
5.735 	 0.148155 	 0.673155 	 0.226569 	 0.107358 	 0.333927 
5.736 	 0.148827 	 0.671706 	 0.225594 	 0.108333 	 0.333927 
5.737 	 0.149498 	 0.670249 	 0.224617 	 0.10931 	 0.333927 
5.738 	 0.150168 	 0.668786 	 0.223638 	 0.110289 	 0.333927 
5.739 	 0.150836 	 0.667317 	 0.222656 	 0.111271 	 0.333927 
5.74 	 0.151502 	 0.665841 	 0.221672 	 0.112255 	 0.333927 
5.741 	 0.152168 	 0.664359 	 0.220686 	 0.113241 	 0.333927 
5.742 	 0.152831 	 0.66287 	 0.219698 	 0.114229 	 0.333927 
5.743 	 0.153493 	 0.661375 	 0.218708 	 0.115218 	 0.333927 
5.744 	 0.154154 	 0.659873 	 0.217716 	 0.11621 	 0.333927 
5.745 	 0.154813 	 0.658365 	 0.216723 	 0.117204 	 0.333927 
5.746 	 0.155471 	 0.656851 	 0.215727 	 0.1182 	 0.333927 
5.747 	 0.156127 	 0.655331 	 0.214729 	 0.119198 	 0.333927 
5.748 	 0.156781 	 0.653804 	 0.21373 	 0.120197 	 0.333927 
5.749 	 0.157434 	 0.65227 	 0.212728 	 0.121199 	 0.333927 
5.75 	 0.158086 	 0.650731 	 0.211725 	 0.122202 	 0.333927 
5.751 	 0.158736 	 0.649185 	 0.21072 	 0.123207 	 0.333927 
5.752 	 0.159384 	 0.647632 	 0.209714 	 0.124213 	 0.333927 
5.753 	 0.160031 	 0.646074 	 0.208706 	 0.125221 	 0.333927 
5.754 	 0.160676 	 0.644509 	 0.207696 	 0.126231 	 0.333927 
5.755 	 0.16132 	 0.642938 	 0.206685 	 0.127242 	 0.333927 
5.756 	 0.161962 	 0.641361 	 0.205672 	 0.128255 	 0.333927 
5.757 	 0.162603 	 0.639778 	 0.204658 	 0.129269 	 0.333927 
5.758 	 0.163242 	 0.638188 	 0.203642 	 0.130285 	 0.333927 
5.759 	 0.163879 	 0.636592 	 0.202625 	 0.131302 	 0.333927 
5.76 	 0.164515 	 0.63499 	 0.201606 	 0.132321 	 0.333927 
5.761 	 0.165149 	 0.633382 	 0.200587 	 0.13334 	 0.333927 
5.762 	 0.165782 	 0.631768 	 0.199565 	 0.134361 	 0.333927 
5.763 	 0.166413 	 0.630148 	 0.198543 	 0.135384 	 0.333927 
5.764 	 0.167042 	 0.628521 	 0.19752 	 0.136407 	 0.333927 
5.765 	 0.16767 	 0.626889 	 0.196495 	 0.137432 	 0.333927 
5.766 	 0.168296 	 0.625251 	 0.195469 	 0.138458 	 0.333927 
5.767 	 0.16892 	 0.623606 	 0.194442 	 0.139485 	 0.333927 
5.768 	 0.169543 	 0.621955 	 0.193414 	 0.140513 	 0.333927 
5.769 	 0.170164 	 0.620299 	 0.192385 	 0.141542 	 0.333927 
5.77 	 0.170784 	 0.618636 	 0.191355 	 0.142571 	 0.333927 
5.771 	 0.171401 	 0.616968 	 0.190325 	 0.143602 	 0.333927 
5.772 	 0.172018 	 0.615293 	 0.189293 	 0.144634 	 0.333927 
5.773 	 0.172632 	 0.613613 	 0.18826 	 0.145667 	 0.333927 
5.774 	 0.173245 	 0.611926 	 0.187227 	 0.1467 	 0.333927 
5.775 	 0.173856 	 0.610234 	 0.186193 	 0.147734 	 0.333927 
5.776 	 0.174465 	 0.608536 	 0.185158 	 0.148769 	 0.333927 
5.777 	 0.175073 	 0.606832 	 0.184123 	 0.149804 	 0.333927 
5.778 	 0.175679 	 0.605122 	 0.183086 	 0.150841 	 0.333927 
5.779 	 0.176283 	 0.603406 	 0.18205 	 0.151877 	 0.333927 
5.78 	 0.176886 	 0.601685 	 0.181012 	 0.152915 	 0.333927 
5.781 	 0.177487 	 0.599957 	 0.179974 	 0.153952 	 0.333927 
5.782 	 0.178086 	 0.598224 	 0.178936 	 0.154991 	 0.333927 
5.783 	 0.178683 	 0.596485 	 0.177897 	 0.156029 	 0.333927 
5.784 	 0.179279 	 0.594741 	 0.176858 	 0.157069 	 0.333927 
5.785 	 0.179872 	 0.59299 	 0.175819 	 0.158108 	 0.333927 
5.786 	 0.180465 	 0.591234 	 0.174779 	 0.159148 	 0.333927 
5.787 	 0.181055 	 0.589472 	 0.173739 	 0.160188 	 0.333927 
5.788 	 0.181644 	 0.587705 	 0.172699 	 0.161228 	 0.333927 
5.789 	 0.18223 	 0.585932 	 0.171658 	 0.162269 	 0.333927 
5.79 	 0.182815 	 0.584153 	 0.170617 	 0.16331 	 0.333927 
5.791 	 0.183399 	 0.582368 	 0.169577 	 0.16435 	 0.333927 
5.792 	 0.18398 	 0.580578 	 0.168536 	 0.165391 	 0.333927 
5.793 	 0.18456 	 0.578783 	 0.167495 	 0.166432 	 0.333927 
5.794 	 0.185138 	 0.576982 	 0.166454 	 0.167473 	 0.333927 
5.795 	 0.185714 	 0.575175 	 0.165413 	 0.168514 	 0.333927 
5.796 	 0.186288 	 0.573362 	 0.164372 	 0.169555 	 0.333927 
5.797 	 0.18686 	 0.571545 	 0.163332 	 0.170595 	 0.333927 
5.798 	 0.187431 	 0.569721 	 0.162291 	 0.171636 	 0.333927 
5.799 	 0.188 	 0.567892 	 0.161251 	 0.172676 	 0.333927 
5.8 	 0.188567 	 0.566058 	 0.160211 	 0.173716 	 0.333927 
5.801 	 0.189132 	 0.564218 	 0.159171 	 0.174756 	 0.333927 
5.802 	 0.189695 	 0.562373 	 0.158132 	 0.175795 	 0.333927 
5.803 	 0.190257 	 0.560523 	 0.157093 	 0.176834 	 0.333927 
5.804 	 0.190816 	 0.558667 	 0.156054 	 0.177873 	 0.333927 
5.805 	 0.191374 	 0.556805 	 0.155016 	 0.178911 	 0.333927 
5.806 	 0.19193 	 0.554939 	 0.153978 	 0.179948 	 0.333927 
5.807 	 0.192484 	 0.553067 	 0.152941 	 0.180986 	 0.333927 
5.808 	 0.193036 	 0.551189 	 0.151905 	 0.182022 	 0.333927 
5.809 	 0.193586 	 0.549306 	 0.150869 	 0.183058 	 0.333927 
5.81 	 0.194135 	 0.547419 	 0.149834 	 0.184093 	 0.333927 
5.811 	 0.194681 	 0.545525 	 0.148799 	 0.185128 	 0.333927 
5.812 	 0.195226 	 0.543627 	 0.147765 	 0.186162 	 0.333927 
5.813 	 0.195768 	 0.541723 	 0.146732 	 0.187195 	 0.333927 
5.814 	 0.196309 	 0.539814 	 0.1457 	 0.188227 	 0.333927 
5.815 	 0.196848 	 0.5379 	 0.144668 	 0.189259 	 0.333927 
5.816 	 0.197385 	 0.535981 	 0.143638 	 0.190289 	 0.333927 
5.817 	 0.19792 	 0.534056 	 0.142608 	 0.191319 	 0.333927 
5.818 	 0.198453 	 0.532127 	 0.14158 	 0.192347 	 0.333927 
5.819 	 0.198984 	 0.530192 	 0.140552 	 0.193375 	 0.333927 
5.82 	 0.199514 	 0.528253 	 0.139525 	 0.194402 	 0.333927 
5.821 	 0.200041 	 0.526308 	 0.1385 	 0.195427 	 0.333927 
5.822 	 0.200566 	 0.524358 	 0.137476 	 0.196451 	 0.333927 
5.823 	 0.20109 	 0.522403 	 0.136452 	 0.197474 	 0.333927 
5.824 	 0.201611 	 0.520443 	 0.13543 	 0.198496 	 0.333927 
5.825 	 0.20213 	 0.518478 	 0.13441 	 0.199517 	 0.333927 
5.826 	 0.202648 	 0.516508 	 0.13339 	 0.200537 	 0.333927 
5.827 	 0.203163 	 0.514533 	 0.132372 	 0.201555 	 0.333927 
5.828 	 0.203677 	 0.512554 	 0.131356 	 0.202571 	 0.333927 
5.829 	 0.204189 	 0.510569 	 0.13034 	 0.203587 	 0.333927 
5.83 	 0.204698 	 0.508579 	 0.129326 	 0.204601 	 0.333927 
5.831 	 0.205206 	 0.506585 	 0.128314 	 0.205613 	 0.333927 
5.832 	 0.205711 	 0.504585 	 0.127303 	 0.206624 	 0.333927 
5.833 	 0.206215 	 0.502581 	 0.126294 	 0.207633 	 0.333927 
5.834 	 0.206716 	 0.500572 	 0.125286 	 0.208641 	 0.333927 
5.835 	 0.207216 	 0.498558 	 0.12428 	 0.209647 	 0.333927 
5.836 	 0.207714 	 0.49654 	 0.123276 	 0.210651 	 0.333927 
5.837 	 0.208209 	 0.494516 	 0.122273 	 0.211654 	 0.333927 
5.838 	 0.208703 	 0.492488 	 0.121272 	 0.212655 	 0.333927 
5.839 	 0.209194 	 0.490455 	 0.120273 	 0.213654 	 0.333927 
5.84 	 0.209683 	 0.488418 	 0.119276 	 0.214651 	 0.333927 
5.841 	 0.210171 	 0.486376 	 0.118281 	 0.215646 	 0.333927 
5.842 	 0.210656 	 0.484329 	 0.117287 	 0.21664 	 0.333927 
5.843 	 0.21114 	 0.482277 	 0.116296 	 0.217631 	 0.333927 
5.844 	 0.211621 	 0.480221 	 0.115306 	 0.218621 	 0.333927 
5.845 	 0.2121 	 0.47816 	 0.114319 	 0.219608 	 0.333927 
5.846 	 0.212577 	 0.476095 	 0.113333 	 0.220594 	 0.333927 
5.847 	 0.213052 	 0.474025 	 0.11235 	 0.221577 	 0.333927 
5.848 	 0.213525 	 0.471951 	 0.111369 	 0.222558 	 0.333927 
5.849 	 0.213996 	 0.469872 	 0.11039 	 0.223537 	 0.333927 
5.85 	 0.214465 	 0.467788 	 0.109413 	 0.224514 	 0.333927 
5.851 	 0.214932 	 0.4657 	 0.108438 	 0.225488 	 0.333927 
5.852 	 0.215396 	 0.463608 	 0.107466 	 0.226461 	 0.333927 
5.853 	 0.215859 	 0.461511 	 0.106496 	 0.227431 	 0.333927 
5.854 	 0.216319 	 0.45941 	 0.105529 	 0.228398 	 0.333927 
5.855 	 0.216778 	 0.457304 	 0.104564 	 0.229363 	 0.333927 
5.856 	 0.217234 	 0.455194 	 0.103601 	 0.230326 	 0.333927 
5.857 	 0.217688 	 0.45308 	 0.102641 	 0.231286 	 0.333927 
5.858 	 0.21814 	 0.450961 	 0.101683 	 0.232244 	 0.333927 
5.859 	 0.21859 	 0.448838 	 0.100728 	 0.233199 	 0.333927 
5.86 	 0.219038 	 0.446711 	 0.0997754 	 0.234152 	 0.333927 
5.861 	 0.219483 	 0.444579 	 0.0988255 	 0.235101 	 0.333927 
5.862 	 0.219927 	 0.442444 	 0.0978782 	 0.236049 	 0.333927 
5.863 	 0.220368 	 0.440304 	 0.0969336 	 0.236993 	 0.333927 
5.864 	 0.220808 	 0.438159 	 0.0959918 	 0.237935 	 0.333927 
5.865 	 0.221245 	 0.436011 	 0.0950527 	 0.238874 	 0.333927 
5.866 	 0.22168 	 0.433858 	 0.0941165 	 0.23981 	 0.333927 
5.867 	 0.222112 	 0.431701 	 0.0931831 	 0.240744 	 0.333927 
5.868 	 0.222543 	 0.429541 	 0.0922525 	 0.241674 	 0.333927 
5.869 	 0.222971 	 0.427376 	 0.0913249 	 0.242602 	 0.333927 
5.87 	 0.223398 	 0.425206 	 0.0904002 	 0.243527 	 0.333927 
5.871 	 0.223822 	 0.423033 	 0.0894786 	 0.244448 	 0.333927 
5.872 	 0.224244 	 0.420856 	 0.0885599 	 0.245367 	 0.333927 
5.873 	 0.224664 	 0.418675 	 0.0876443 	 0.246283 	 0.333927 
5.874 	 0.225081 	 0.41649 	 0.0867318 	 0.247195 	 0.333927 
5.875 	 0.225496 	 0.4143 	 0.0858224 	 0.248104 	 0.333927 
5.876 	 0.22591 	 0.412107 	 0.0849162 	 0.249011 	 0.333927 
5.877 	 0.226321 	 0.40991 	 0.0840132 	 0.249914 	 0.333927 
5.878 	 0.22673 	 0.407709 	 0.0831134 	 0.250814 	 0.333927 
5.879 	 0.227136 	 0.405504 	 0.0822168 	 0.25171 	 0.333927 
5.88 	 0.227541 	 0.403295 	 0.0813236 	 0.252603 	 0.333927 
5.881 	 0.227943 	 0.401083 	 0.0804337 	 0.253493 	 0.333927 
5.882 	 0.228343 	 0.398866 	 0.0795472 	 0.25438 	 0.333927 
5.883 	 0.22874 	 0.396646 	 0.0786641 	 0.255263 	 0.333927 
5.884 	 0.229136 	 0.394422 	 0.0777844 	 0.256143 	 0.333927 
5.885 	 0.229529 	 0.392194 	 0.0769082 	 0.257019 	 0.333927 
5.886 	 0.22992 	 0.389963 	 0.0760354 	 0.257891 	 0.333927 
5.887 	 0.230309 	 0.387727 	 0.0751663 	 0.258761 	 0.333927 
5.888 	 0.230696 	 0.385488 	 0.0743007 	 0.259626 	 0.333927 
5.889 	 0.23108 	 0.383246 	 0.0734387 	 0.260488 	 0.333927 
5.89 	 0.231462 	 0.380999 	 0.0725803 	 0.261347 	 0.333927 
