time (s) 	 theta (rad) 	 omega (rad/s) 	 kinetic 	 potential 	 totalEnergy (J) 
13.24 	 -0.234567 	 0.362092 	 0.0655551 	 0.268372 	 0.333927 
13.25 	 -0.230833 	 0.384693 	 0.0739942 	 0.259933 	 0.333927 
13.26 	 -0.226874 	 0.406927 	 0.0827947 	 0.251132 	 0.333927 
13.27 	 -0.222695 	 0.428772 	 0.0919229 	 0.242004 	 0.333927 
13.28 	 -0.2183 	 0.450208 	 0.101344 	 0.232583 	 0.333927 
13.29 	 -0.213693 	 0.471213 	 0.111021 	 0.222906 	 0.333927 
13.3 	 -0.208877 	 0.491767 	 0.120917 	 0.213009 	 0.333927 
13.31 	 -0.203859 	 0.511849 	 0.130995 	 0.202932 	 0.333927 
13.32 	 -0.198642 	 0.531441 	 0.141215 	 0.192712 	 0.333927 
13.33 	 -0.193232 	 0.550521 	 0.151537 	 0.18239 	 0.333927 
13.34 	 -0.187633 	 0.569073 	 0.161922 	 0.172005 	 0.333927 
13.35 	 -0.181852 	 0.587076 	 0.172329 	 0.161598 	 0.333927 
13.36 	 -0.175894 	 0.604514 	 0.182718 	 0.151209 	 0.333927 
13.37 	 -0.169764 	 0.621368 	 0.193049 	 0.140878 	 0.333927 
13.38 	 -0.163468 	 0.637622 	 0.203281 	 0.130646 	 0.333927 
13.39 	 -0.157013 	 0.65326 	 0.213374 	 0.120553 	 0.333927 
13.4 	 -0.150405 	 0.668265 	 0.223289 	 0.110638 	 0.333927 
13.41 	 -0.14365 	 0.682623 	 0.232987 	 0.10094 	 0.333927 
13.42 	 -0.136755 	 0.696319 	 0.24243 	 0.0914966 	 0.333927 
13.43 	 -0.129726 	 0.709339 	 0.251581 	 0.0823458 	 0.333927 
13.44 	 -0.12257 	 0.72167 	 0.260404 	 0.0735231 	 0.333927 
13.45 	 -0.115295 	 0.733299 	 0.268864 	 0.0650633 	 0.333927 
13.46 	 -0.107907 	 0.744214 	 0.276927 	 0.0569997 	 0.333927 
13.47 	 -0.100413 	 0.754404 	 0.284563 	 0.0493642 	 0.333927 
13.48 	 -0.0928212 	 0.763858 	 0.29174 	 0.042187 	 0.333927 
13.49 	 -0.0851385 	 0.772568 	 0.29843 	 0.0354965 	 0.333927 
13.5 	 -0.0773724 	 0.780523 	 0.304608 	 0.0293192 	 0.333927 
13.51 	 -0.0695306 	 0.787715 	 0.310247 	 0.0236795 	 0.333927 
13.52 	 -0.0616207 	 0.794137 	 0.315327 	 0.0185999 	 0.333927 
13.53 	 -0.0536504 	 0.799783 	 0.319826 	 0.0141006 	 0.333927 
13.54 	 -0.0456276 	 0.804646 	 0.323727 	 0.0101994 	 0.333927 
13.55 	 -0.0375601 	 0.808721 	 0.327015 	 0.00691192 	 0.333927 
13.56 	 -0.0294558 	 0.812005 	 0.329676 	 0.00425116 	 0.333927 
13.57 	 -0.0213227 	 0.814493 	 0.331699 	 0.00222773 	 0.333927 
13.58 	 -0.0131686 	 0.816183 	 0.333077 	 0.000849711 	 0.333927 
13.59 	 -0.00500169 	 0.817073 	 0.333804 	 0.000122582 	 0.333927 
13.6 	 0.00317016 	 0.817163 	 0.333878 	 4.92446e-05 	 0.333927 
13.61 	 0.0113389 	 0.816452 	 0.333297 	 0.00062999 	 0.333927 
13.62 	 0.0194965 	 0.814941 	 0.332064 	 0.0018625 	 0.333927 
13.63 	 0.0276351 	 0.812632 	 0.330185 	 0.00374188 	 0.333927 
13.64 	 0.0357465 	 0.809526 	 0.327666 	 0.00626062 	 0.333927 
13.65 	 0.0438229 	 0.805628 	 0.324518 	 0.0094087 	 0.333927 
13.66 	 0.0518564 	 0.800941 	 0.320753 	 0.0131736 	 0.333927 
13.67 	 0.0598391 	 0.79547 	 0.316387 	 0.0175403 	 0.333927 
13.68 	 0.0677633 	 0.789222 	 0.311435 	 0.0224915 	 0.333927 
13.69 	 0.075621 	 0.782201 	 0.305919 	 0.0280075 	 0.333927 
13.7 	 0.0834047 	 0.774417 	 0.299861 	 0.0340664 	 0.333927 
13.71 	 0.0911068 	 0.765876 	 0.293283 	 0.0406441 	 0.333927 
13.72 	 0.0987198 	 0.756587 	 0.286212 	 0.0477146 	 0.333927 
13.73 	 0.106236 	 0.746561 	 0.278677 	 0.05525 	 0.333927 
13.74 	 0.113649 	 0.735808 	 0.270707 	 0.0632203 	 0.333927 
13.75 	 0.12095 	 0.724338 	 0.262333 	 0.0715941 	 0.333927 
13.76 	 0.128133 	 0.712163 	 0.253588 	 0.0803385 	 0.333927 
13.77 	 0.135191 	 0.699297 	 0.244508 	 0.0894188 	 0.333927 
13.78 	 0.142117 	 0.685751 	 0.235127 	 0.0987995 	 0.333927 
13.79 	 0.148904 	 0.67154 	 0.225483 	 0.108444 	 0.333927 
13.8 	 0.155545 	 0.656679 	 0.215613 	 0.118313 	 0.333927 
13.81 	 0.162035 	 0.641181 	 0.205557 	 0.12837 	 0.333927 
13.82 	 0.168367 	 0.625064 	 0.195352 	 0.138574 	 0.333927 
13.83 	 0.174534 	 0.608343 	 0.18504 	 0.148886 	 0.333927 
13.84 	 0.180532 	 0.591034 	 0.174661 	 0.159266 	 0.333927 
13.85 	 0.186353 	 0.573156 	 0.164254 	 0.169673 	 0.333927 
13.86 	 0.191993 	 0.554726 	 0.153861 	 0.180066 	 0.333927 
13.87 	 0.197446 	 0.535763 	 0.143521 	 0.190406 	 0.333927 
13.88 	 0.202707 	 0.516284 	 0.133275 	 0.200652 	 0.333927 
13.89 	 0.20777 	 0.49631 	 0.123162 	 0.210765 	 0.333927 
13.9 	 0.212631 	 0.47586 	 0.113221 	 0.220705 	 0.333927 
13.91 	 0.217286 	 0.454954 	 0.103492 	 0.230435 	 0.333927 
13.92 	 0.221729 	 0.433613 	 0.0940103 	 0.239917 	 0.333927 
13.93 	 0.225957 	 0.411858 	 0.0848134 	 0.249113 	 0.333927 
13.94 	 0.229965 	 0.389709 	 0.0759365 	 0.25799 	 0.333927 
13.95 	 0.233749 	 0.367188 	 0.0674136 	 0.266513 	 0.333927 
13.96 	 0.237307 	 0.344317 	 0.0592772 	 0.27465 	 0.333927 
13.97 	 0.240635 	 0.321119 	 0.0515586 	 0.282368 	 0.333927 
13.98 	 0.243729 	 0.297614 	 0.0442872 	 0.28964 	 0.333927 
13.99 	 0.246586 	 0.273827 	 0.0374906 	 0.296436 	 0.333927 
14 	 0.249204 	 0.249779 	 0.0311949 	 0.302732 	 0.333927 
14.01 	 0.251581 	 0.225495 	 0.0254239 	 0.308503 	 0.333927 
14.02 	 0.253713 	 0.200996 	 0.0201997 	 0.313727 	 0.333927 
14.03 	 0.2556 	 0.176306 	 0.015542 	 0.318385 	 0.333927 
14.04 	 0.257239 	 0.15145 	 0.0114685 	 0.322458 	 0.333927 
14.05 	 0.258629 	 0.12645 	 0.00799476 	 0.325932 	 0.333927 
14.06 	 0.259768 	 0.10133 	 0.00513386 	 0.328793 	 0.333927 
14.07 	 0.260655 	 0.0761139 	 0.00289666 	 0.33103 	 0.333927 
14.08 	 0.26129 	 0.0508259 	 0.00129164 	 0.332635 	 0.333927 
14.09 	 0.261671 	 0.0254899 	 0.000324866 	 0.333602 	 0.333927 
14.1 	 0.261799 	 0.00012965 	 8.40455e-09 	 0.333927 	 0.333927 
14.11 	 0.261674 	 -0.0252307 	 0.000318293 	 0.333609 	 0.333927 
14.12 	 0.261295 	 -0.0505671 	 0.00127852 	 0.332648 	 0.333927 
14.13 	 0.260663 	 -0.0758557 	 0.00287704 	 0.33105 	 0.333927 
14.14 	 0.259778 	 -0.101072 	 0.00510782 	 0.328819 	 0.333927 
14.15 	 0.258642 	 -0.126193 	 0.0079624 	 0.325965 	 0.333927 
14.16 	 0.257255 	 -0.151195 	 0.01143 	 0.322497 	 0.333927 
14.17 	 0.255618 	 -0.176053 	 0.0154974 	 0.31843 	 0.333927 
14.18 	 0.253734 	 -0.200744 	 0.0201492 	 0.313778 	 0.333927 
14.19 	 0.251604 	 -0.225245 	 0.0253677 	 0.308559 	 0.333927 
14.2 	 0.24923 	 -0.249532 	 0.0311332 	 0.302794 	 0.333927 
14.21 	 0.246614 	 -0.273582 	 0.0374237 	 0.296503 	 0.333927 
14.22 	 0.243759 	 -0.297373 	 0.0442152 	 0.289712 	 0.333927 
14.23 	 0.240668 	 -0.32088 	 0.051482 	 0.282445 	 0.333927 
14.24 	 0.237342 	 -0.344082 	 0.0591962 	 0.274731 	 0.333927 
14.25 	 0.233787 	 -0.366956 	 0.0673284 	 0.266598 	 0.333927 
14.26 	 0.230004 	 -0.389481 	 0.0758475 	 0.258079 	 0.333927 
14.27 	 0.225999 	 -0.411633 	 0.084721 	 0.249206 	 0.333927 
14.28 	 0.221773 	 -0.433393 	 0.0939148 	 0.240012 	 0.333927 
14.29 	 0.217332 	 -0.454738 	 0.103394 	 0.230533 	 0.333927 
14.3 	 0.21268 	 -0.475649 	 0.113121 	 0.220806 	 0.333927 
14.31 	 0.207821 	 -0.496103 	 0.123059 	 0.210868 	 0.333927 
14.32 	 0.202759 	 -0.516082 	 0.133171 	 0.200756 	 0.333927 
14.33 	 0.197501 	 -0.535566 	 0.143415 	 0.190511 	 0.333927 
14.34 	 0.19205 	 -0.554535 	 0.153755 	 0.180172 	 0.333927 
14.35 	 0.186412 	 -0.572971 	 0.164148 	 0.169779 	 0.333927 
14.36 	 0.180592 	 -0.590854 	 0.174554 	 0.159372 	 0.333927 
14.37 	 0.174597 	 -0.608169 	 0.184935 	 0.148992 	 0.333927 
14.38 	 0.168431 	 -0.624896 	 0.195248 	 0.138679 	 0.333927 
14.39 	 0.162101 	 -0.64102 	 0.205453 	 0.128474 	 0.333927 
14.4 	 0.155612 	 -0.656524 	 0.215512 	 0.118415 	 0.333927 
14.41 	 0.148972 	 -0.671392 	 0.225383 	 0.108543 	 0.333927 
14.42 	 0.142187 	 -0.685609 	 0.23503 	 0.0988969 	 0.333927 
14.43 	 0.135262 	 -0.699162 	 0.244414 	 0.0895133 	 0.333927 
14.44 	 0.128206 	 -0.712035 	 0.253497 	 0.0804297 	 0.333927 
14.45 	 0.121024 	 -0.724217 	 0.262245 	 0.0716817 	 0.333927 
14.46 	 0.113724 	 -0.735694 	 0.270623 	 0.0633039 	 0.333927 
14.47 	 0.106312 	 -0.746455 	 0.278598 	 0.0553293 	 0.333927 
14.48 	 0.0987971 	 -0.756489 	 0.286138 	 0.0477894 	 0.333927 
14.49 	 0.0911851 	 -0.765785 	 0.293213 	 0.0407139 	 0.333927 
14.5 	 0.0834839 	 -0.774333 	 0.299796 	 0.034131 	 0.333927 
14.51 	 0.075701 	 -0.782126 	 0.30586 	 0.0280667 	 0.333927 
14.52 	 0.0678439 	 -0.789154 	 0.311382 	 0.0225451 	 0.333927 
14.53 	 0.0599205 	 -0.79541 	 0.316339 	 0.017588 	 0.333927 
14.54 	 0.0519383 	 -0.800889 	 0.320712 	 0.0132152 	 0.333927 
14.55 	 0.0439053 	 -0.805584 	 0.324483 	 0.00944409 	 0.333927 
14.56 	 0.0358293 	 -0.80949 	 0.327637 	 0.00628964 	 0.333927 
14.57 	 0.0277181 	 -0.812604 	 0.330162 	 0.0037644 	 0.333927 
14.58 	 0.0195798 	 -0.814921 	 0.332048 	 0.00187845 	 0.333927 
14.59 	 0.0114224 	 -0.816441 	 0.333288 	 0.000639299 	 0.333927 
14.6 	 0.0032537 	 -0.81716 	 0.333875 	 5.18741e-05 	 0.333927 
14.61 	 -0.00491816 	 -0.817078 	 0.333808 	 0.000118522 	 0.333927 
14.62 	 -0.0130852 	 -0.816196 	 0.333088 	 0.000838977 	 0.333927 
14.63 	 -0.0212394 	 -0.814514 	 0.331717 	 0.00221037 	 0.333927 
14.64 	 -0.0293728 	 -0.812034 	 0.3297 	 0.00422723 	 0.333927 
14.65 	 -0.0374774 	 -0.808759 	 0.327045 	 0.00688153 	 0.333927 
14.66 	 -0.0455453 	 -0.804691 	 0.323764 	 0.0101627 	 0.333927 
14.67 	 -0.0535686 	 -0.799837 	 0.319869 	 0.0140577 	 0.333927 
14.68 	 -0.0615395 	 -0.794199 	 0.315376 	 0.018551 	 0.333927 
14.69 	 -0.06945 	 -0.787784 	 0.310302 	 0.0236247 	 0.333927 
14.7 	 -0.0772926 	 -0.7806 	 0.304668 	 0.0292587 	 0.333927 
14.71 	 -0.0850595 	 -0.772653 	 0.298496 	 0.0354307 	 0.333927 
14.72 	 -0.0927431 	 -0.763951 	 0.291811 	 0.0421161 	 0.333927 
14.73 	 -0.100336 	 -0.754504 	 0.284638 	 0.0492885 	 0.333927 
14.74 	 -0.107831 	 -0.744322 	 0.277007 	 0.0569194 	 0.333927 
14.75 	 -0.11522 	 -0.733414 	 0.268948 	 0.0649788 	 0.333927 
14.76 	 -0.122497 	 -0.721792 	 0.260492 	 0.0734347 	 0.333927 
14.77 	 -0.129654 	 -0.709469 	 0.251673 	 0.0822539 	 0.333927 
14.78 	 -0.136684 	 -0.696456 	 0.242525 	 0.0914016 	 0.333927 
14.79 	 -0.14358 	 -0.682767 	 0.233085 	 0.100842 	 0.333927 
14.8 	 -0.150337 	 -0.668415 	 0.22339 	 0.110537 	 0.333927 
14.81 	 -0.156947 	 -0.653416 	 0.213477 	 0.12045 	 0.333927 
14.82 	 -0.163403 	 -0.637785 	 0.203385 	 0.130542 	 0.333927 
14.83 	 -0.1697 	 -0.621537 	 0.193154 	 0.140773 	 0.333927 
14.84 	 -0.175832 	 -0.604689 	 0.182824 	 0.151103 	 0.333927 
14.85 	 -0.181792 	 -0.587257 	 0.172435 	 0.161491 	 0.333927 
14.86 	 -0.187575 	 -0.569259 	 0.162028 	 0.171899 	 0.333927 
14.87 	 -0.193175 	 -0.550714 	 0.151643 	 0.182284 	 0.333927 
14.88 	 -0.198588 	 -0.531638 	 0.14132 	 0.192607 	 0.333927 
14.89 	 -0.203806 	 -0.512052 	 0.131099 	 0.202828 	 0.333927 
14.9 	 -0.208827 	 -0.491975 	 0.12102 	 0.212907 	 0.333927 
14.91 	 -0.213644 	 -0.471426 	 0.111121 	 0.222806 	 0.333927 
14.92 	 -0.218254 	 -0.450425 	 0.101441 	 0.232486 	 0.333927 
14.93 	 -0.222651 	 -0.428994 	 0.0920177 	 0.241909 	 0.333927 
14.94 	 -0.226833 	 -0.407152 	 0.0828864 	 0.25104 	 0.333927 
14.95 	 -0.230793 	 -0.384922 	 0.0740824 	 0.259844 	 0.333927 
14.96 	 -0.23453 	 -0.362324 	 0.0656395 	 0.268287 	 0.333927 
14.97 	 -0.238039 	 -0.339382 	 0.0575899 	 0.276337 	 0.333927 
14.98 	 -0.241316 	 -0.316116 	 0.0499645 	 0.283962 	 0.333927 
14.99 	 -0.24436 	 -0.292549 	 0.0427924 	 0.291134 	 0.333927 
15 	 -0.247166 	 -0.268704 	 0.0361009 	 0.297826 	 0.333927 
15.01 	 -0.249733 	 -0.244604 	 0.0299155 	 0.304011 	 0.333927 
15.02 	 -0.252058 	 -0.220271 	 0.0242597 	 0.309667 	 0.333927 
15.03 	 -0.254138 	 -0.19573 	 0.019155 	 0.314772 	 0.333927 
15.04 	 -0.255972 	 -0.171002 	 0.0146209 	 0.319306 	 0.333927 
15.05 	 -0.257557 	 -0.146113 	 0.0106745 	 0.323252 	 0.333927 
15.06 	 -0.258893 	 -0.121085 	 0.00733082 	 0.326596 	 0.333927 
15.07 	 -0.259979 	 -0.0959428 	 0.00460251 	 0.329324 	 0.333927 
15.08 	 -0.260812 	 -0.0707095 	 0.00249992 	 0.331427 	 0.333927 
15.09 	 -0.261393 	 -0.0454092 	 0.001031 	 0.332896 	 0.333927 
15.1 	 -0.26172 	 -0.020066 	 0.000201322 	 0.333726 	 0.333927 
15.11 	 -0.261794 	 0.00529625 	 1.40251e-05 	 0.333913 	 0.333927 
15.12 	 -0.261614 	 0.0306535 	 0.000469818 	 0.333457 	 0.333927 
15.13 	 -0.261181 	 0.0559817 	 0.00156698 	 0.33236 	 0.333927 
15.14 	 -0.260495 	 0.0812569 	 0.00330134 	 0.330626 	 0.333927 
15.15 	 -0.259556 	 0.106455 	 0.00566636 	 0.328261 	 0.333927 
15.16 	 -0.258366 	 0.131553 	 0.00865305 	 0.325274 	 0.333927 
15.17 	 -0.256925 	 0.156525 	 0.0122501 	 0.321677 	 0.333927 
15.18 	 -0.255236 	 0.18135 	 0.0164439 	 0.317483 	 0.333927 
15.19 	 -0.253299 	 0.206002 	 0.0212185 	 0.312708 	 0.333927 
15.2 	 -0.251116 	 0.23046 	 0.0265558 	 0.307371 	 0.333927 
15.21 	 -0.24869 	 0.254698 	 0.0324355 	 0.301491 	 0.333927 
15.22 	 -0.246023 	 0.278694 	 0.0388353 	 0.295092 	 0.333927 
15.23 	 -0.243117 	 0.302426 	 0.0457307 	 0.288196 	 0.333927 
15.24 	 -0.239976 	 0.32587 	 0.0530955 	 0.280831 	 0.333927 
15.25 	 -0.236601 	 0.349003 	 0.0609017 	 0.273025 	 0.333927 
15.26 	 -0.232997 	 0.371805 	 0.0691194 	 0.264808 	 0.333927 
15.27 	 -0.229166 	 0.394251 	 0.0777171 	 0.25621 	 0.333927 
15.28 	 -0.225113 	 0.416322 	 0.086662 	 0.247265 	 0.333927 
15.29 	 -0.220841 	 0.437995 	 0.0959197 	 0.238007 	 0.333927 
15.3 	 -0.216355 	 0.459249 	 0.105455 	 0.228472 	 0.333927 
15.31 	 -0.211658 	 0.480063 	 0.11523 	 0.218696 	 0.333927 
15.32 	 -0.206755 	 0.500418 	 0.125209 	 0.208718 	 0.333927 
15.33 	 -0.201651 	 0.520293 	 0.135352 	 0.198575 	 0.333927 
15.34 	 -0.196351 	 0.539668 	 0.145621 	 0.188306 	 0.333927 
15.35 	 -0.190859 	 0.558524 	 0.155975 	 0.177952 	 0.333927 
15.36 	 -0.185182 	 0.576843 	 0.166374 	 0.167553 	 0.333927 
15.37 	 -0.179324 	 0.594607 	 0.176779 	 0.157148 	 0.333927 
15.38 	 -0.173292 	 0.611797 	 0.187148 	 0.146779 	 0.333927 
15.39 	 -0.16709 	 0.628397 	 0.197441 	 0.136486 	 0.333927 
15.4 	 -0.160726 	 0.644389 	 0.207619 	 0.126308 	 0.333927 
15.41 	 -0.154205 	 0.659758 	 0.21764 	 0.116287 	 0.333927 
15.42 	 -0.147533 	 0.674488 	 0.227467 	 0.10646 	 0.333927 
15.43 	 -0.140717 	 0.688565 	 0.237061 	 0.0968661 	 0.333927 
15.44 	 -0.133764 	 0.701973 	 0.246383 	 0.0875437 	 0.333927 
15.45 	 -0.12668 	 0.7147 	 0.255398 	 0.0785289 	 0.333927 
15.46 	 -0.119472 	 0.726732 	 0.26407 	 0.0698573 	 0.333927 
15.47 	 -0.112147 	 0.738057 	 0.272364 	 0.061563 	 0.333927 
15.48 	 -0.104713 	 0.748663 	 0.280248 	 0.0536787 	 0.333927 
15.49 	 -0.0971766 	 0.75854 	 0.287691 	 0.0462357 	 0.333927 
15.5 	 -0.0895449 	 0.767676 	 0.294664 	 0.0392634 	 0.333927 
15.51 	 -0.0818256 	 0.776064 	 0.301138 	 0.0327893 	 0.333927 
15.52 	 -0.0740262 	 0.783694 	 0.307088 	 0.0268391 	 0.333927 
15.53 	 -0.0661543 	 0.790557 	 0.31249 	 0.0214365 	 0.333927 
15.54 	 -0.0582176 	 0.796648 	 0.317324 	 0.0166028 	 0.333927 
15.55 	 -0.0502239 	 0.80196 	 0.32157 	 0.0123574 	 0.333927 
15.56 	 -0.042181 	 0.806486 	 0.32521 	 0.00871697 	 0.333927 
15.57 	 -0.0340968 	 0.810223 	 0.328231 	 0.00569615 	 0.333927 
15.58 	 -0.0259792 	 0.813167 	 0.33062 	 0.00330692 	 0.333927 
15.59 	 -0.0178361 	 0.815314 	 0.332368 	 0.00155878 	 0.333927 
15.6 	 -0.00967559 	 0.816662 	 0.333468 	 0.00045872 	 0.333927 
15.61 	 -0.00150557 	 0.81721 	 0.333916 	 1.1107e-05 	 0.333927 
15.62 	 0.00666593 	 0.816957 	 0.333709 	 0.000217729 	 0.333927 
15.63 	 0.0148309 	 0.815903 	 0.332849 	 0.00107776 	 0.333927 
15.64 	 0.0229813 	 0.814051 	 0.331339 	 0.00258778 	 0.333927 
15.65 	 0.0311093 	 0.8114 	 0.329185 	 0.00474177 	 0.333927 
15.66 	 0.0392067 	 0.807955 	 0.326396 	 0.00753114 	 0.333927 
15.67 	 0.0472657 	 0.803719 	 0.322982 	 0.0109448 	 0.333927 
15.68 	 0.0552784 	 0.798696 	 0.318958 	 0.0149691 	 0.333927 
15.69 	 0.063237 	 0.792892 	 0.314339 	 0.0195882 	 0.333927 
15.7 	 0.0711337 	 0.786312 	 0.309143 	 0.0247836 	 0.333927 
15.71 	 0.0789607 	 0.778964 	 0.303392 	 0.0305346 	 0.333927 
15.72 	 0.0867104 	 0.770855 	 0.297108 	 0.0368186 	 0.333927 
15.73 	 0.0943753 	 0.761993 	 0.290316 	 0.0436104 	 0.333927 
15.74 	 0.101948 	 0.752388 	 0.283044 	 0.0508834 	 0.333927 
15.75 	 0.109421 	 0.742049 	 0.275318 	 0.0586085 	 0.333927 
15.76 	 0.116786 	 0.730988 	 0.267171 	 0.0667555 	 0.333927 
15.77 	 0.124038 	 0.719215 	 0.258635 	 0.075292 	 0.333927 
15.78 	 0.131168 	 0.706743 	 0.249743 	 0.0841844 	 0.333927 
15.79 	 0.138171 	 0.693584 	 0.240529 	 0.0933977 	 0.333927 
15.8 	 0.145038 	 0.679752 	 0.231031 	 0.102896 	 0.333927 
15.81 	 0.151763 	 0.665261 	 0.221286 	 0.112641 	 0.333927 
15.82 	 0.158341 	 0.650125 	 0.211331 	 0.122595 	 0.333927 
15.83 	 0.164764 	 0.634361 	 0.201207 	 0.13272 	 0.333927 
15.84 	 0.171026 	 0.617983 	 0.190951 	 0.142975 	 0.333927 
15.85 	 0.177121 	 0.601008 	 0.180606 	 0.153321 	 0.333927 
15.86 	 0.183044 	 0.583454 	 0.170209 	 0.163718 	 0.333927 
15.87 	 0.188789 	 0.565338 	 0.159803 	 0.174124 	 0.333927 
15.88 	 0.194349 	 0.546677 	 0.149428 	 0.184499 	 0.333927 
15.89 	 0.19972 	 0.527491 	 0.139123 	 0.194804 	 0.333927 
15.9 	 0.204897 	 0.507798 	 0.128929 	 0.204998 	 0.333927 
15.91 	 0.209875 	 0.487618 	 0.118886 	 0.215041 	 0.333927 
15.92 	 0.214648 	 0.46697 	 0.109031 	 0.224896 	 0.333927 
15.93 	 0.219213 	 0.445876 	 0.0994027 	 0.234524 	 0.333927 
15.94 	 0.223564 	 0.424355 	 0.0900386 	 0.243888 	 0.333927 
15.95 	 0.227698 	 0.402429 	 0.0809744 	 0.252953 	 0.333927 
15.96 	 0.231611 	 0.380118 	 0.0722448 	 0.261682 	 0.333927 
15.97 	 0.2353 	 0.357445 	 0.0638834 	 0.270044 	 0.333927 
15.98 	 0.238759 	 0.334431 	 0.055922 	 0.278005 	 0.333927 
15.99 	 0.241987 	 0.311099 	 0.0483912 	 0.285536 	 0.333927 
16 	 0.24498 	 0.28747 	 0.0413196 	 0.292607 	 0.333927 
16.01 	 0.247736 	 0.263569 	 0.0347343 	 0.299193 	 0.333927 
16.02 	 0.250251 	 0.239417 	 0.0286603 	 0.305267 	 0.333927 
16.03 	 0.252523 	 0.215038 	 0.0231207 	 0.310806 	 0.333927 
16.04 	 0.254551 	 0.190455 	 0.0181365 	 0.31579 	 0.333927 
16.05 	 0.256332 	 0.165691 	 0.0137267 	 0.3202 	 0.333927 
16.06 	 0.257864 	 0.14077 	 0.00990809 	 0.324019 	 0.333927 
16.07 	 0.259147 	 0.115716 	 0.00669505 	 0.327232 	 0.333927 
16.08 	 0.260178 	 0.0905517 	 0.00409981 	 0.329827 	 0.333927 
16.09 	 0.260957 	 0.0653021 	 0.00213218 	 0.331795 	 0.333927 
16.1 	 0.261484 	 0.0399906 	 0.000799624 	 0.333127 	 0.333927 
16.11 	 0.261757 	 0.0146413 	 0.000107183 	 0.33382 	 0.333927 
16.12 	 0.261777 	 -0.0107219 	 5.74799e-05 	 0.333869 	 0.333927 
16.13 	 0.261543 	 -0.036075 	 0.000650702 	 0.333276 	 0.333927 
16.14 	 0.261055 	 -0.0613939 	 0.0018846 	 0.332042 	 0.333927 
16.15 	 0.260315 	 -0.0866546 	 0.00375451 	 0.330172 	 0.333927 
16.16 	 0.259323 	 -0.111833 	 0.00625335 	 0.327674 	 0.333927 
16.17 	 0.258079 	 -0.136906 	 0.00937165 	 0.324555 	 0.333927 
16.18 	 0.256585 	 -0.161849 	 0.0130976 	 0.320829 	 0.333927 
16.19 	 0.254842 	 -0.186639 	 0.017417 	 0.31651 	 0.333927 
16.2 	 0.252853 	 -0.211252 	 0.0223136 	 0.311613 	 0.333927 
16.21 	 0.250618 	 -0.235664 	 0.0277687 	 0.306158 	 0.333927 
16.22 	 0.24814 	 -0.259852 	 0.0337616 	 0.300165 	 0.333927 
16.23 	 0.245422 	 -0.283794 	 0.0402695 	 0.293657 	 0.333927 
16.24 	 0.242465 	 -0.307466 	 0.0472677 	 0.286659 	 0.333927 
16.25 	 0.239273 	 -0.330845 	 0.0547293 	 0.279198 	 0.333927 
16.26 	 0.235849 	 -0.35391 	 0.0626261 	 0.271301 	 0.333927 
16.27 	 0.232196 	 -0.376637 	 0.0709278 	 0.262999 	 0.333927 
16.28 	 0.228318 	 -0.399005 	 0.0796026 	 0.254324 	 0.333927 
16.29 	 0.224217 	 -0.420992 	 0.0886173 	 0.24531 	 0.333927 
16.3 	 0.219899 	 -0.442577 	 0.0979374 	 0.23599 	 0.333927 
16.31 	 0.215367 	 -0.463739 	 0.107527 	 0.2264 	 0.333927 
16.32 	 0.210626 	 -0.484457 	 0.117349 	 0.216578 	 0.333927 
16.33 	 0.20568 	 -0.504711 	 0.127366 	 0.206561 	 0.333927 
16.34 	 0.200533 	 -0.52448 	 0.13754 	 0.196387 	 0.333927 
16.35 	 0.195192 	 -0.543746 	 0.14783 	 0.186097 	 0.333927 
16.36 	 0.18966 	 -0.562489 	 0.158197 	 0.17573 	 0.333927 
16.37 	 0.183944 	 -0.580691 	 0.168601 	 0.165326 	 0.333927 
16.38 	 0.178048 	 -0.598333 	 0.179001 	 0.154926 	 0.333927 
16.39 	 0.171979 	 -0.615398 	 0.189357 	 0.144569 	 0.333927 
16.4 	 0.165742 	 -0.631869 	 0.199629 	 0.134298 	 0.333927 
16.41 	 0.159344 	 -0.64773 	 0.209777 	 0.12415 	 0.333927 
16.42 	 0.15279 	 -0.662963 	 0.21976 	 0.114167 	 0.333927 
16.43 	 0.146087 	 -0.677555 	 0.22954 	 0.104386 	 0.333927 
16.44 	 0.139241 	 -0.69149 	 0.239079 	 0.0948478 	 0.333927 
16.45 	 0.132259 	 -0.704754 	 0.248339 	 0.0855881 	 0.333927 
16.46 	 0.125148 	 -0.717333 	 0.257283 	 0.0766438 	 0.333927 
16.47 	 0.117915 	 -0.729214 	 0.265877 	 0.0680501 	 0.333927 
16.48 	 0.110566 	 -0.740386 	 0.274086 	 0.0598408 	 0.333927 
16.49 	 0.103109 	 -0.750838 	 0.281878 	 0.0520484 	 0.333927 
16.5 	 0.0955518 	 -0.760557 	 0.289223 	 0.0447037 	 0.333927 
16.51 	 0.0879007 	 -0.769534 	 0.296091 	 0.0378356 	 0.333927 
16.52 	 0.0801636 	 -0.77776 	 0.302455 	 0.0314715 	 0.333927 
16.53 	 0.072348 	 -0.785226 	 0.30829 	 0.0256366 	 0.333927 
16.54 	 0.0644616 	 -0.791925 	 0.313573 	 0.0203539 	 0.333927 
16.55 	 0.0565121 	 -0.79785 	 0.318282 	 0.0156446 	 0.333927 
16.56 	 0.0485072 	 -0.802994 	 0.3224 	 0.0115272 	 0.333927 
